# OND_WU																								
# released 2014, March 7																								
huc12	newhydroid	AqGwWL	CoGwWL	DoGwWL	InGwWL	IrGwWL	LvGwWL	MiGwWL	ReGwWL	TeGwWL	WsGwWL	AqSwWL	CoSwWL	InSwWL	IrSwWL	MiSwWL	TeSwWL	WsSwWL	InGwRT	InSwRT	STswRT	WsGwRT	WSunkTR	WStrans
20401010103	29	0	0	0	0	0	0	0		0	-7.82E-05	0	0	0	0	0	0	-8.09E-06	0	0	0	0		0
20401010103	33	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010104	15	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010104	16	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010104	18	0	0	0	0	0	0	0		0	-5.36E-07	0	0	0	0	0	0	0	0	0	0	0		0
20401010104	24	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010104	28	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010104	32	0	0	0	0	0	0	0		0	-0.000220627	0	0	0	0	0	0	0	0	0	0	0		0
20401010104	35	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010104	44	0	0	0	0	0	0	0		0	-0.000791759	0	0	0	0	0	0	0	0	0	0	0		0
20401010105	41	0	0	0	0	0	0	0		0	-2.85E-06	0	0	0	0	0	0	0	0	0	0	0		0
20401010105	45	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010105	48	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010105	53	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010105	56	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010105	58	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010105	62	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010105	63	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010105	64	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010105	66	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010105	69	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010105	70	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010105	75	0	0	0	-0.000497665	0	0	0		0	-0.000194401	0	0	0	0	0	0	0	0	0	0.000529367	0		0
20401010105	76	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010105	79	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010106	17	0	0	0	0	0	0	0		0	-0.034074723	0	0	0	0	0	0	0	0	0	0	0		0
20401010106	23	0	0	0	0	0	0	0		0	-0.019289222	0	0	0	0	0	0	0	0	0	0	0		0
20401010106	25	0	0	0	0	0	0	0		0	-0.020337998	0	0	0	0	0	0	0	0	0	0	0		0
20401010106	31	0	0	0	0	0	0	0		0	-0.036097467	0	0	0	0	0	0	0	0	0	0	0		0
20401010106	37	0	0	0	0	0	0	0		0	-0.037559343	0	0	0	0	0	0	0	0	0	0	0		0
20401010106	38	0	0	0	0	0	0	0		0	-0.033794636	0	0	0	0	0	0	0	0	0	0	0		0
20401010106	39	0	0	0	0	0	0	0		0	-0.025269258	0	0	0	0	0	0	0	0	0	0	0		0
20401010106	50	0	0	0	-0.000688948	0	0	0		0	-0.064826117	0	0	0	0	0	0	0	0	0	0.000732835	0		0
20401010106	51	0	0	0	0	0	0	0		0	-0.00193795	0	0	0	0	0	0	0	0	0	0	0		0
20401010106	54	0	0	0	0	0	0	0		0	-0.014691555	0	0	0	0	0	0	0	0	0	0	0		0
20401010106	55	0	0	0	0	0	0	0		0	-0.024355095	0	0	0	0	0	0	0	0	0	0	0		0
20401010106	73	0	0	0	-0.00018292	0	0	0		0	-0.012980393	0	0	0	0	0	0	0	0	0	0.000194572	0		0
20401010201	109	0	0	0	-0.046650091	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.049621791	0		0
20401010201	112	0	0	0	-0.055963856	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.059528861	0		0
20401010201	68	0	0	0	-0.172830856	0	0	0		0	-4.27E-05	0	0	0	0	0	0	0	0	0	0.183840514	0		0
20401010201	80	0	0	0	-0.144679634	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.153896005	0		0
20401010201	81	0	0	0	-0.121032656	0	0	0		0	-0.000315424	0	0	0	0	0	0	0	0	0	0.128742669	0		0
20401010201	83	0	0	0	-0.036666839	0	0	0		0	-3.62E-05	0	0	0	0	0	0	0	0	0	0.039002587	0		0
20401010201	88	0	0	0	-0.02192885	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.02332576	0		0
20401010201	93	0	0	0	-0.044373007	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.047199653	0		0
20401010201	94	0	0	0	-0.018882795	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.020085665	0		0
20401010202	101	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010202	104	0	0	0	-0.000604668	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0.000643186	0		0
20401010202	111	0	0	0	-0.000313585	0	0	0		0	-1.10E-05	0	0	0	0	0	0	0	0	0	0.00033356	0		0
20401010202	119	0	0	0	-9.00E-05	0	0	0		0	0	0	0	0	0	0	0	0	0	0	9.57E-05	0		0
20401010202	120	0	0	0	0	0	0	0		0	-5.81E-05	0	0	0	0	0	0	0	0	0	0	0		0
20401010202	125	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010202	140	0	0	0	0	0	0	0		0	-0.000140625	0	0	0	0	0	0	0	0	0	0	0		0
20401010202	147	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010202	91	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0		0
20401010203	115	0	0	0	0	0	0	0		0	-0.035321358	0	0	0	0	0	0	0	0	0	0	0		0
20401010203	129	0	0	0	-7.81E-05	0	0	0		0	-0.029944121	0	0	0	0	0	0	0	0	0	0.000157475	0		0
20401010203	132	0	0	0	0	0	0	0		0	-0.00882117	0	0	0	0	0	0	0	0	0	0	0		0
