 ------------------------------------------------------------------------------
 ----- WATER ------------------------------------------------------------------
 ------------------------------------------------------------------------------
User:	jlant
Date:	9/16/2014 9:56:27 AM
StationID:	01435000
Water Year average monthly flow
Year	Month	Discharge (cfs)	Subsurface Flow (mm/day)	Impervious Flow (mm/day)	Infiltration Excess (mm/day)	Overland Flow (mm/day)	PET (mm/day)	Snow Pack (mm)	Precipitation (mm/day)	Storage Deficit (mm/day)	Return Flow (mm/day)
1982	10	172.536409709713	2.33549578318038	0.000301651851134553	0.0822521754015174	0	1.23629819086854	0	4.05777108268359	288.265993356787	0
1982	11	114.22443784405	1.60515185705361	7.11747251024058E-05	0.00241306884394058	0	0.72959354714606	0	1.76266980445281	292.116345468615	0
1982	12	88.4390272483897	1.19372198631617	0.000109953092665379	0.0472193243580675	0	0.222828230933091	226.931631750711	2.92254397078443	296.591399983961	0
1982	1	160.811590371435	2.18829121278433	0.000342018428313659	0.0641354936959806	0	0.119213908754178	630.175683784198	3.94976978077428	289.429494143838	0
1982	2	297.247849088302	3.7975448099323	0.000515986025507413	0.375336129911576	0	0.277944563518782	781.802947846208	4.1240724945922	284.074795098419	0
1982	3	230.392148613886	3.21450796703067	0.000335719924402936	0.0132108786381806	0	0.702309649900403	767.43751538138	3.56423189412318	281.319657247265	0
1982	4	371.239107961719	5.08366539738913	0.000487067552065531	0.128037801389635	0	1.40277871241483	234.686004405083	4.64303053180562	275.932315177988	0
1982	5	66.1967030013386	0.926842575706733	7.08821540431958E-05	0.0131279593958913	0	2.51164538140645	0	2.32653109124938	301.158694738746	0
1982	6	176.718540126731	2.3260324468262	0.00052380279744096	0.141313503721284	0	2.76409340288412	0	6.82096826398057	288.60310041553	0
1982	7	111.079835116544	1.50917219554263	0.000111256926252901	0.0721857043761503	0	3.8861663149803	0	2.57933434372475	296.361724469254	0
1982	8	41.1019081330956	0.569007020257714	0.000119308979774053	0.0126604150711734	0	2.92745208946967	0	2.8759252367077	307.016927744725	0
1982	9	73.3906294326768	0.93463527569712	0.000338889902051476	0.0858517599232703	0	2.41730731984207	0	4.67420641639475	299.922935350483	0
1983	10	58.4390493685128	0.819708268149915	4.58983744237182E-05	0.00871277509237254	0	1.62012030448388	0	1.4754795419601	302.334768696283	0
1983	11	232.622302697307	2.89651494018307	0.000583249499714756	0.355314345647129	0	0.933526169713576	0	5.66386284906222	286.368730378021	0
1983	12	180.075568177183	2.42134152635678	0.000243436885208896	0.107468777441025	0	0.542506580928995	25.3385265835513	2.7486139508678	287.231399274265	0
1983	1	205.272409441803	2.70469401237488	0.000352213903755201	0.17553734241769	0	0.232758582141439	123.147799566394	4.01168720880625	286.860556211699	0
1983	2	209.195040776503	2.63831316100252	0.000296631876711837	0.300146893294823	0	0.4950979283904	417.195433491967	3.3985862399842	288.480897566856	0
1983	3	399.954001289049	5.46644439838829	0.000689461522987387	0.140707108067393	0	0.767584153230064	139.566251009558	5.7113375657096	275.314387352919	0
1983	4	534.610131305921	7.0261353827894	0.00110145563069595	0.472625563063456	0	1.33969572289253	55.9085457295772	9.17144723733179	273.632567625412	0
1983	5	200.709978663699	2.77647541957757	0.000240161467939997	0.0377230351954076	0	2.23664271551475	0	5.37978610660329	284.297764117641	0
