 ------------------------------------------------------------------------------
 ----- WATER ------------------------------------------------------------------
 ------------------------------------------------------------------------------
User:	jlant
Date:	9/16/2014 9:40:48 AM
StationID:	01413500
Date	Discharge (cfs)	Subsurface Flow (mm/day)	Impervious Flow (mm/day)	Infiltration Excess (mm/day)	Initial Abstracted Flow (mm/day)	Overland Flow (mm/day)	PET (mm/day)	AET(mm/day)	Average Soil Root zone (mm)	Average Soil Unsaturated Zone (mm)	Snow Pack (mm)	Precipitation (mm/day)	Storage Deficit (mm/day)	Return Flow (mm/day)
1/1/1981	130.662845196813	0.752190581062244	3.91863665079235E-07	0	0.000115828674872102	0	1E-07	1E-07	64.3090604058664	0.00171527074328915	154.683691137636	0	416.764625363174	0
1/2/1981	126.330410274264	0.727194066601068	3.91863665863946E-07	0	0.000115828674872102	0	1E-07	1E-07	64.3503708950873	0.00326025657151332	164.173691137636	1	417.500916334626	0
1/3/1981	122.267369782484	0.703855909846138	3.91863665863982E-07	0	0.000115828674872102	0	1E-07	1E-07	64.3916813843083	0.0027394976121672	163.663691137636	0	418.211250122582	0
1/4/1981	118.46553682932	0.682051219899165	3.91863665863982E-07	0	0.000115828674872102	0	1E-07	1E-07	64.4329918735293	0.00150012694316355	170.435792677473	0.728210153983708	418.89876908333	0
1/5/1981	114.88332172537	0.661499420142144	3.91863665863982E-07	0	0.000115828674872102	0	1E-07	1E-07	64.4743023627502	0.00199336463852365	169.925792677473	0	419.567457226789	0
1/6/1981	111.513842878935	0.642169963253024	3.91863665863982E-07	0	0.000115828674872102	0	1E-07	1E-07	64.5156128519713	0.0022166674021646	169.415792677473	0	420.21637302957	0
1/7/1981	108.337872602209	0.62394696459198	3.91863665863982E-07	0	0.000115828674872102	0	1E-07	1E-07	64.5569233411925	0.00279349411315062	261.605294990403	9.26995023129299	420.8471866996	0
1/8/1981	105.351075853192	0.606812658519456	3.91863665863982E-07	0	0.000115828674872102	0	1E-07	1E-07	64.5961487531257	0.00190096511722672	261.095294990403	0	421.458880575737	0
1/9/1981	102.534387636891	0.590650210283851	3.91863665863982E-07	0	0.000115828674872102	0	1E-07	1E-07	64.6353705589888	0.00121390185757191	260.585294990403	0	422.054328403006	0
1/10/1981	99.8775928195431	0.575403849596122	3.91863665863982E-07	0	0.000115828674872102	0	1E-07	1E-07	64.6544218588606	0.00664409689753156	260.075294990403	0	422.620040225353	0
1/11/1981	97.4413444731084	0.561466178109742	3.91863665863982E-07	0	0.000115828674872102	0	1E-07	1E-07	64.6544218588606	0.0136043335511123	259.565294990403	0	423.153972906934	0
1/12/1981	95.1658003312975	0.548432789418799	3.91863665863982E-07	0	0.000115828674872102	0	1E-07	1E-07	64.6544218588606	0.0147702114706395	259.055294990403	0	423.6672804037	0
1/13/1981	93.0661202278977	0.536418972385513	3.91863665863982E-07	0	0.000115828674872102	0	1E-07	1E-07	64.6544218588606	0.0070697726078919	258.545294990403	0	424.159142995746	0
1/14/1981	90.9955333556033	0.524489709142234	3.91863665863982E-07	0	0.000115828674872102	0	1E-07	1E-07	64.6544218588606	0.0146171042723338	258.035294990403	0	424.655746094072	0
1/15/1981	89.0609462910578	0.51338649825568	3.91863665863982E-07	0	0.000115828674872102	0	1E-07	1E-07	64.6544218588606	0.00879722554669318	257.525294990403	0	425.125843387968	0
1/16/1981	87.2003742176749	0.502686437490849	3.91863665863982E-07	0	0.000115828674872102	0	1E-07	1E-07	64.6544218588606	0.00881893059910272	257.015294990403	0	425.59103228781	0
1/17/1981	85.4303039197974	0.492512858793729	3.91863665863982E-07	0	0.000115828674872102	0	1E-07	1E-07	64.6544218588606	0.00776593255508831	309.414155150594	5.29088601601913	426.045944261546	0
1/18/1981	83.6880109409276	0.482464734815994	3.91863665863982E-07	0	0.000115828674872102	0	1E-07	1E-07	64.6544218588606	0.0167512074636321	308.904155150594	0	426.501128961576	0
1/19/1981	82.085189520539	0.473278466219302	3.91863665863982E-07	0	0.000115828674872102	0	1E-07	1E-07	64.6544218588606	0.00692884313298668	308.394155150594	0	426.925805543339	0
1/20/1981	80.5241434900254	0.464195183234245	6.15900497991791E-06	0	0.000404940767766836	0	0.565406783782513	0.565406783782513	64.6544218588606	0.00689392303736184	302.257383796221	0	427.375745549803	0
1/21/1981	79.5116527978643	0.459196188918427	1.49627348897413E-06	0	0.000195994385530564	0	0.556182200093819	0.556165444526221	64.610312685095	0.000671797132728327	297.013985184467	0	427.841203480662	0
1/22/1981	77.6815951481114	0.450354675727534	6.79307113049153E-11	0	0	0	0.519433905292428	0.518125153337564	64.2907666997269	0	295.021746598218	0	428.303878247795	0
1/23/1981	75.7200911469561	0.436944954262567	3.91845878365125E-07	0	0.000115828674872102	0	1E-07	1E-07	64.3321098270595	0.00187117955673015	295.632749305954	0.112100270773617	428.744790229064	0
1/24/1981	74.2992295462627	0.42848304334429	3.91863665056431E-07	0	0.000115828674872102	0	1E-07	1E-07	64.3734219602404	0.00233544979445208	295.122749305954	0	429.175491434367	0
1/25/1981	72.9038572128816	0.420358642796224	3.91863665863945E-07	0	0.000115828674872102	0	1E-07	1E-07	64.4147340934213	0.00274777436284305	294.612749305954	0	429.597960973935	0
1/26/1981	72.468502003917	0.414828385537704	0.000101166490910611	0	0.00172440114497117	0	0.652892931257581	0.652892931257581	64.6544218588606	0.058894630751941	282.740725782102	0	429.848750178945	0
1/27/1981	73.2683734544834	0.416309551796823	0.000267617640084187	0	0.00278546088053226	0	0.728627295184039	0.728627295184039	64.6544218588606	0.238892179325732	265.893041684066	0	429.582892981731	0
