Model	Scenario	Target	Variable	Tile	January	February	March	April	May	June	July	August	September	October	November	December
CCSM4	rcp85	2088	PET	32	1.218904331	1.233696957	1.203618618	1.165426974	1.187326219	1.158131068	1.164705504	1.192539723	1.223129013	1.265125424	1.276792607	1.258801064
CCSM4	rcp85	2088	PET	33	1.077882146	1.086598192	1.113924062	1.036137716	1.08882127	1.109542911	1.061817142	1.055798141	1.07545682	1.05530658	1.13067519	1.130921684
CCSM4	rcp85	2088	PET	42	1.300968882	1.361963179	1.246721778	1.191415551	1.209686595	1.180997221	1.17436965	1.192651298	1.228115223	1.26025342	1.285638323	1.289477531
CCSM4	rcp85	2088	PET	43	1.207975864	1.279432048	1.212746087	1.175838028	1.201331403	1.165854502	1.164139334	1.185620277	1.226642211	1.253293774	1.250696606	1.225237684
CCSM4	rcp85	2088	PET	52	1.261716123	1.282836756	1.258476934	1.1937686	1.212956074	1.194772631	1.17825991	1.195261592	1.229145311	1.260971137	1.290836472	1.317086333
CCSM4	rcp85	2088	PET	53	1.238764627	1.273968966	1.243358233	1.187194615	1.210551124	1.185420877	1.175510944	1.195527016	1.223092966	1.258904835	1.27752455	1.285276664
CCSM4	rcp85	2088	PET	62	1.30359988	1.30936124	1.289498178	1.23996536	1.225161351	1.203774266	1.183666863	1.202946566	1.248422424	1.275805293	1.32094005	1.376437344
CCSM4	rcp85	2088	PET	63	1.298060205	1.296514657	1.275230162	1.206402931	1.217061713	1.199847895	1.181941562	1.198289444	1.235932797	1.279195184	1.329175593	1.361659114
