Model	Scenario	Target	Variable	Tile	January	February	March	April	May	June	July	August	September	October	November	December
GFDL-ESM2G	rcp45	2088	Tmax	11	0.419451904	0.946219482	2.106174316	0.739174805	1.059370117	0.986674805	1.452905273	1.547467041	1.066425781	1.465126953	2.216679687	1.187851562
GFDL-ESM2G	rcp45	2088	Tmax	12	0.243406982	0.602960205	1.605185547	0.670189209	0.980089111	1.023449707	1.591600342	1.637366943	1.288233643	1.165131836	1.815230713	1.04154541
GFDL-ESM2G	rcp45	2088	Tmax	21	0.964191895	1.423330078	2.885996094	0.622575684	1.319152832	1.192955322	1.576312256	1.371101074	1.234859619	1.508193359	2.267584229	1.64175293
GFDL-ESM2G	rcp45	2088	Tmax	22	0.607424316	1.136611328	2.100684814	0.632897949	0.933460693	0.793242187	1.405229492	1.277353516	1.155178223	1.318051758	1.88696167	1.489371338
GFDL-ESM2G	rcp45	2088	Tmax	31	1.120646973	1.519658203	3.232884521	0.750281982	1.279765625	0.863913574	1.88546875	1.256004639	1.103575439	1.590070801	2.45434082	1.891716309
GFDL-ESM2G	rcp45	2088	Tmax	32	1.220262451	1.867460937	3.296413574	0.852730713	1.890021973	0.531241455	1.732949219	0.709455566	1.174785156	1.689291992	2.301339111	2.042559814
GFDL-ESM2G	rcp45	2088	Tmax	41	1.29803833	1.38901123	2.097452393	0.365268555	1.520708008	1.480109863	1.711246338	1.163664551	1.259916992	1.471779785	2.146583252	2.107612305
GFDL-ESM2G	rcp45	2088	Tmax	42	1.415598145	1.800893555	2.820681152	0.954697266	1.653613281	0.733339844	1.485125732	1.082352295	1.540356445	1.796638184	2.327655029	2.341536865
