# JFM	
# Units: Mgal/day																									
# released March 2014, reprocessed Sept. 2014																									
huc12	newhydroid	AqGwWL	CoGwWL	DoGwWL	InGwWL	IrGwWL	LvGwWL	MiGwWL	ReGwWL	TeGwWL	WsGwWL	AqSwWL	CoSwWL	InSwWL	IrSwWL	LvSwWL	MiSwWL	TeSwWL	WsSwWL	InGwRT	InSwRT	STswRT	WSgwRT	WSTransRC	WStransNY
020401030602	927	0	0	-0.00193328	0	0	-9.96767E-05	0	0	0	0	0	0	0	0	-1.35923E-05	0	0	0	0	0	0	0	0	0
020401030602	928	0	0	-0.00594065	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401030401	929	0	0	-0.0344988	0	0	-0.000420153	0	0	0	0	0	0	0	0	-5.72936E-05	0	0	0	0	0	0	0	0	0
020401030401	930	0	0	-0.0176174	0	0	-0.001676101	0	0	0	-0.0044	0	0	0	0	-0.000228559	0	0	0	0	0	0.0015	0	0	0
020401040704	931	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040401	932	0	0	-0.00206662	0	0	-0.000128155	0	0	0	0	0	0	0	0	-1.74757E-05	0	0	0	0	0	0	0	0	0
020401030402	933	0	0	-0.0714592	0	0	-0.00015233	0	0	0	-0.0664	0	0	0	0	-2.07722E-05	0	0	0	0	0	0	0	0	0
020401030602	934	0	0	-0.011049	0	0	-0.000028479	0	0	0	-0.0312	0	0	0	0	-3.8835E-06	0	0	0	0	0	0	0	0	0
020401040704	935	0	0	-0.000895975	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040701	936	0	0	-0.00209994	0	0	-0	0	0	0	-0.2332	0	0	0	0	-0	0	0	0	0	0	0.0002	0	0	0
020401040401	937	0	0	-0.00124487	0	0	-0.000028479	0	0	0	0	0	0	0	0	-3.8835E-06	0	0	0	0	0	0	0	0	0
020401040701	938	0	0	-0.0107725	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401030602	939	0	0	-0.00376162	0	0	-9.96767E-05	0	0	0	0	0	0	0	0	-1.35923E-05	0	0	0	0	0	0	0	0	0
020401040401	940	0	0	-0.00180754	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040704	941	0	0	-0.127222	0	0	-0	0	0	0	-0.0835	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040704	942	0	0	-4.09016E-05	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040401	943	0	0	-0.00895897	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0.043	0	0	0
020401030505	944	0	0	-0.000774422	0	0	-0	0	0	0	-0.0246	0	0	0	0	-0	0	0	0	0	0	0.018	0	0	0
020401040401	945	0	0	-0.000195482	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040401	946	-0.432	0	-0.0117322	0	0	-0.000256311	0	0	0	0	-0.2736	0	0	0	-3.49514E-05	0	0	0	0	0	0	0	0	0
020401040401	947	0	0	-0.0020456	0	0	-4.27185E-05	0	0	0	-0.1827	0	0	0	0	-5.82524E-06	0	0	0	0	0	0	0	0	0
020401030505	948	0	0	-0.0159702	0	0	-7.11974E-05	0	0	0	-0.001	0	0	0	0	-9.70873E-06	0	0	0	0	0	0	0	0	0
020401040704	949	0	0	-0.0148344	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401030602	950	0	0	-0.0100475	0	0	-0.000299029	0	0	0	0	0	0	0	0	-4.07767E-05	0	0	0	0	0	0	0	0	0
020401030504	951	0	0	-0.0311696	0	0	-0.003927862	0	0	0	-0.0443	0	0	0	0	-0.000535618	0	0	0	0	0	0.852	0	0	0
020401040401	952	0	0	-0.00178515	0	0	-0.000156635	0	0	0	-0.0233	0	0	0	0	-2.13593E-05	0	0	0	0	0	0	0	0	0
020401030505	953	0	0	-0.00334816	0	0	-0.000174572	0	0	0	-0.0759	0	0	0	0	-2.38052E-05	0	0	0	0	0	0.226	0	0	0
020401030505	954	0	0	-0.0302625	0	0	-0.008575838	0	0	0	0	0	0	0	0	-0.001169432	0	0	0	0	0	0	0	0	0
020401040704	955	0	0	-0.000361397	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401030505	956	0	0	-5.36585E-05	0	0	-0	0	0	0	-0.0089	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040704	957	0	0	-0.0200061	0	0	-0	0	0	0	-0.0122	0	0	0	0	-0	0	0	0	0	0	0.001	0	0	0
020401030402	958	0	0	-0.0378012	0	0	-0.000163613	0	0	0	-0.0419	0	0	0	0	-2.23109E-05	0	0	0	0	0	0	0	0	0
020401040702	959	0	0	-0.00631378	0	0	-0.000113916	0	0	0	0	0	0	0	0	-0.000015534	0	0	0	0	0	0	0	0	0
020401030505	960	0	0	-0.000250049	0	0	-0	0	0	0	-0.0556	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401041002	961	0	0	-0.00136028	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040702	962	0	0	-0.015467	0	0	-1.42395E-05	0	0	0	-0.0028	0	0	0	0	-1.94174E-06	0	0	0	0	0	0	0	0	0
020401030505	963	0	0	-0.00382381	0	0	-0.000218214	0	0	0	-0.0101	0	0	0	0	-2.97565E-05	0	0	0	0	0	0.034	0	0	0
020401030505	964	0	0	-0.00510195	0	0	-0	0	0	0	-0.001	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401030505	965	0	0	-0.000600252	0	0	-0.000113916	0	0	0	-0.0619	0	0	0	0	-0.000015534	0	0	0	0	0	0	0	0	0
020401030402	966	0	0	-0.0179503	0	0	-0.003273222	0	0	0	-0.027	0	0	0	0	-0.000446348	0	0	0	0	0	0	0	0	0
020401040702	967	0	0	-0.00878223	0	0	-4.27185E-05	0	0	0	-0.007	0	0	0	0	-5.82524E-06	0	0	0	0	0	0	0	0	0
020401030505	968	0	0	-0.00349699	0	0	-0.000174572	0	0	0	-0.0264	0	0	0	0	-2.38052E-05	0	0	0	0	0	0	0	0	0
020401030505	969	0	0	-0.00609188	0	0	-8.72859E-05	0	0	0	-0.0028	0	0	0	0	-1.19026E-05	0	0	0	0	0	0	0	0	0
020401030402	970	0	0	-0.0400853	0	0	-0.000185434	0	0	0	-0.0092	0	0	0	0	-2.52865E-05	0	0	0	0	0	0	0	0	0
020401041001	971	0	0	-0.0305487	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040704	972	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401030402	973	0	0	-0.0167006	0	0	-0.002313071	0	0	0	-0.0057	0	0	0	0	-0.000315419	0	0	0	0	0	0	0	0	0
020401030402	974	0	0	-0.00911294	0	0	-0.001134716	0	0	0	0	0	0	0	0	-0.000154734	0	0	0	0	0	0	0	0	0
020401030402	975	0	0	-0.00283167	0	0	-0.000589179	0	0	0	-0.0109	0	0	0	0	-8.03426E-05	0	0	0	0	0	0	0	0	0
020401030503	976	0	0	-0.00726087	0	0	-0.001011745	0	0	0	-0.0127	0	0	0	0	-0.000137965	0	0	0	0	0	0	0	0	0
020401040704	977	0	0	-0.00326993	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401030402	978	0	0	-0.000292156	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040704	979	0	0	-6.41115E-05	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401030402	980	0	0	-0.00351274	0	0	-0.000174572	0	0	0	0	0	0	0	0	-2.38052E-05	0	0	0	0	0	0	0	0	0
020401030402	981	0	0	-0.0390818	0	0	-0.000259945	0	0	0	-0.0021	0	0	0	0	-3.5447E-05	0	0	0	0	0	0	0	0	0
020401040602	982	0	0	-0.00487367	0	0	-0.000156635	0	0	0	-0.0756	0	0	0	0	-2.13593E-05	0	0	0	0	0	0	0	0	0
020401030402	983	0	0	-0.0185207	0	0	-0.001243827	0	0	0	0	0	0	0	0	-0.000169613	0	0	0	0	0	0	0	0	0
020401030402	984	0	0	-0.0037886	0	0	-0.002989536	0	0	0	0	0	0	0	0	-0.000407664	0	0	0	0	0	0	0	0	0
020401030402	985	0	0	-0.00128138	0	0	-0.000392786	0	0	0	0	0	0	0	0	-5.35618E-05	0	0	0	0	0	0	0	0	0
020401030402	986	0	0	-0.0273498	0	0	-0.001091077	0	0	0	0	0	0	0	0	-0.000148783	0	0	0	0	0	0	0	0	0
020401030402	987	0	0	-0.0140589	0	0	-0.003796936	0	0	0	0	0	0	0	0	-0.000517764	0	0	0	0	0	0.016	0	0	0
020401040704	988	0	0	-0.0034701	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040704	989	0	0	-0.000138741	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401041001	990	0	0	-0.00606603	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401041002	991	0	0	-0.00291203	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040605	992	0	0	-0.0157955	0	0	-5.69579E-05	0	0	0	0	0	0	0	0	-7.76699E-06	0	0	0	0	0	0	0	0	0
020401030402	993	0	0	-0.0216786	0	0	-0.000100061	0	0	0	0	0	0	0	0	-1.36447E-05	0	0	0	0	0	0	0	0	0
020401030502	994	0	0	-0.00103647	0	0	-4.27185E-05	0	0	0	0	0	0	0	0	-5.82524E-06	0	0	0	0	0	0	0	0	0
020401041001	995	0	0	-0.0723111	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040704	996	0	0	-0.00621801	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401030503	997	0	0	-0.0081567	0	0	-7.11974E-05	0	0	0	0	0	0	0	0	-9.70873E-06	0	0	0	0	0	0	0	0	0
020401041002	998	0	0	-0.0106444	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0.0038	0	0	0
020401040602	999	0	0	-0.00032321	0	0	-0	0	0	0	-0.1083	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401030502	1000	0	0	-0.00983218	0	0	-4.27185E-05	0	0	0	0	0	0	0	0	-5.82524E-06	0	0	0	0	0	0.0078	0	0	0
020401030502	1001	0	0	-0.00468677	0	0	-0.000242071	0	0	0	0	0	0	0	0	-3.30097E-05	0	0	0	0	0	0	0	0	0
020401040704	1002	0	0	-0.00275317	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401030503	1003	0	0	-0.00563809	0	0	-5.69579E-05	0	0	0	-0.0038	0	0	0	0	-7.76699E-06	0	0	0	0	0	0	0	0	0
020401030503	1004	0	0	-0.00175662	0	0	-0.000028479	0	0	0	0	0	0	0	0	-3.8835E-06	0	0	0	0	0	0	0	0	0
020401030503	1005	0	0	-0.0120916	0	0	-0.000218214	0	0	0	0	0	0	0	0	-2.97565E-05	0	0	0	0	0	0	0	0	0
020401040704	1006	0	0	-0.0249143	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040602	1007	0	0	-0.000331005	0	0	-0	0	0	0	-0.0682	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040602	1008	0	0	-0.00311136	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040601	1009	0	0	-0.00200561	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401030502	1010	0	0	-0.00580112	0	0	-0.000341748	0	0	0	-0.0034	0	0	0	0	-0.000046602	0	0	0	0	0	0	0	0	0
020401030503	1011	0	0	-0.0191405	0	0	-0.001272304	0	0	0	-0.0042	0	0	0	0	-0.000173496	0	0	0	0	0	0.002	0	0	0
020401040704	1012	0	0	-0.000233127	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040703	1013	0	0	-0.050404	0	0	-0.000028479	0	0	0	-0.0734	0	0	0	0	-3.8835E-06	0	0	0	0	0	0.062	0	0	0
020401040604	1014	0	0	-0.0021844	0	0	-0.000028479	0	0	0	0	0	0	0	0	-3.8835E-06	0	0	0	0	0	0	0	0	0
020401030501	1015	0	0	-0.00579394	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401041002	1016	0	0	-0.00644686	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401041002	1017	0	0	-0.00190522	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401030501	1018	0	0	-0.0280672	0	0	-0.000170874	0	0	0	-0.0139	0	0	0	0	-0.000023301	0	0	0	0	0	0	0	0	0
020401040705	1019	0	0	-0.00614537	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401030501	1020	0	0	-0.000103651	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401030501	1021	0	0	-0.00389294	0	0	-8.54369E-05	0	0	0	0	0	0	0	0	-1.16505E-05	0	0	0	0	0	0	0	0	0
020401040602	1022	0	0	-0.00064002	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040601	1023	0	0	-0.0053597	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040602	1024	0	0	-2.96105E-06	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401030501	1025	0	0	-0.00606506	0	0	-0.000028479	0	0	0	0	0	0	0	0	-3.8835E-06	0	0	0	0	0	0	0	0	0
020401040602	1026	0	0	-0.000440805	0	0	-0.000028479	0	0	0	0	0	0	0	0	-3.8835E-06	0	0	0	0	0	0	0	0	0
020401041002	1027	0	0	-0.0115439	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401030503	1028	0	0	-0.000724652	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401030503	1029	0	0	-0.0236035	0	0	-0.000480073	0	0	0	0	0	0	0	0	-6.54644E-05	0	0	0	0	0	0	0	0	0
020401030503	1030	0	0	-0.00385668	0	0	-0.000283679	0	0	0	0	0	0	0	0	-3.86834E-05	0	0	0	0	0	0	0	0	0
020401030503	1031	0	0	-0.0124496	0	0	-0.000341748	0	0	0	0	0	0	0	0	-0.000046602	0	0	0	0	0	0	0	0	0
020401050101	1032	0	0	-0.0582568	0	0	-0	0	0	0	-0.0814	0	0	0	0	-0	0	0	0	0	0	0.008	0	0	0
020401040901	1033	0	0	-0.0138669	0	0	-7.7285E-05	0	0	0	0	0	0	0	0	-1.05389E-05	0	0	0	0	0	0	0	0	0
020401041002	1034	0	0	-0.0189004	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040602	1035	0	0	-0.00131044	0	0	-8.58722E-06	0	0	0	0	0	0	0	0	-1.17099E-06	0	0	0	0	0	0	0	0	0
020401040605	1036	0	0	-6.37675E-05	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401030503	1037	0	0	-0.00490814	0	0	-0.000362459	0	0	0	0	0	0	0	0	-4.94262E-05	0	0	0	0	0	0	0	0	0
020401040601	1038	0	0	-0.00855864	0	0	-2.86241E-06	0	0	0	0	0	0	0	0	-3.90329E-07	0	0	0	0	0	0	0	0	0
020401030503	1039	0	0	-0.00599209	0	0	-0.000142395	0	0	0	0	0	0	0	0	-1.94174E-05	0	0	0	0	0	0	0	0	0
020401041003	1040	0	0	-0.000748904	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040901	1041	0	0	-0.0240692	0	0	-0.000205586	0	0	0	-0.0762	0	0	0	0	-2.80344E-05	0	0	0	0	0	0.025	0	0	0
020401040602	1042	0	0	-0.00112801	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040705	1043	0	0	-0.0118809	0	0	-1.42395E-05	0	0	0	-0.1508	0	0	0	0	-1.94174E-06	0	0	0	0	0	0	0	0	0
020401040705	1044	0	0	-0.00304739	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401030503	1045	0	0	-0.00600024	0	0	-4.36429E-05	0	0	0	0	0	0	0	0	-5.9513E-06	0	0	0	0	0	0	0	0	0
020401040605	1046	0	0	-0.00970563	0	0	-9.96767E-05	0	0	0	-0.1623	0	0	0	0	-1.35923E-05	0	0	0	0	0	0	0	0	0
020401030503	1047	0	0	-0.00248526	0	0	-2.18214E-05	0	0	0	0	0	0	0	0	-2.97565E-06	0	0	0	0	0	0	0	0	0
020401030503	1048	0	0	-0.0118601	0	0	-0	0	0	0	-0.0958	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401030503	1049	0	0	-0.019721	0	0	-0.000130929	0	0	0	0	0	0	0	0	-1.7854E-05	0	0	0	0	0	0	0	0	0
020401050101	1050	0	0	-0.156139	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0.0001	0	0	0
020401060201	1051	0	0	-0.00676235	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401050101	1052	0	0	-0.0254031	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040705	1053	0	0	-0.00257363	0	0	-0	0	0	0	-0.0763	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401041003	1054	0	0	-0.000935346	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401041003	1055	0	0	-0.000600885	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040903	1056	0	0	-0.0389736	0	0	-2.28993E-05	0	0	0	0	0	0	0	0	-3.12263E-06	0	0	0	0	0	0	0	0	0
020401050101	1057	0	0	-0.0259401	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040603	1058	0	0	-0.00272122	0	0	-4.55808E-05	0	0	0	0	0	0	0	0	-6.21557E-06	0	0	0	0	0	0	0	0	0
020401050101	1059	0	0	-0.0113466	-0.0002	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401050101	1060	0	0	-0.0559048	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0.0014	0	0	0
020401040705	1061	0	0	-0.00338913	0	0	-1.42395E-05	0	0	0	-0.0042	0	0	0	0	-1.94174E-06	0	0	0	0	0	0	0	0	0
020401050101	1062	0	0	-0.000522244	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040603	1063	0	0	-0.00224021	0	0	-0.000028479	0	0	0	0	0	0	0	0	-3.8835E-06	0	0	0	0	0	0	0	0	0
020401060201	1064	0	0	-0.0183093	0	0	-2.25673E-05	0	0	0	0	0	0	0	0	-3.07736E-06	0	0	0	0	0	0	0	0	0
020401041003	1065	0	0	-0.0123355	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401050101	1066	0	0	-0.0933163	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401060201	1067	0	-0.0005	-0.0452133	0	0	-2.25673E-05	0	0	0	-0.0281	0	0	0	0	-3.07736E-06	0	0	0	0	0	0	0	0	0
020401040604	1068	0	0	-0.00371736	0	0	-0.000370227	0	0	0	0	0	0	0	0	-5.04854E-05	0	0	0	0	0	0	0	0	0
020401060201	1069	0	0	0	0	0	-2.18214E-05	0	0	0	0	0	0	0	0	-2.97565E-06	0	0	0	0	0	0	0	0	0
020401050102	1070	0	-0.0001	-0.11164	0	0	-0	0	0	0	-0.0292	0	0	0	0	-0	0	0	0	0	0	0.0155	0	0	0
020401060201	1071	0	0	-0.00134834	0	0	-3.72113E-05	0	0	0	0	0	0	0	0	-5.07427E-06	0	0	0	0	0	0	0	0	0
020401060201	1072	0	0	-0.00499616	0	0	-2.18214E-05	0	0	0	0	0	0	0	0	-2.97565E-06	0	0	0	0	0	0.0085	0	0	0
020401040705	1073	0	0	-0.000119036	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401050102	1074	0	0	-0.0595449	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401060201	1075	0	0	-0.00935724	0	0	-5.64183E-06	0	0	0	-0.0123	0	0	0	0	-7.6934E-07	0	0	0	0	0	0.168	0	0	0
020401060201	1076	0	-0.0041	-0.000992733	0	0	-1.12836E-05	0	0	0	0	0	0	0	0	-1.53868E-06	0	0	0	0	0	0	0	0	0
020401050101	1077	0	0	-0.0269754	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401060102	1078	0	0	-0.0108297	0	0	-2.86241E-06	0	0	0	-0.1147	0	0	0	0	-3.90329E-07	0	0	0	0	0	0	0	0	0
020401050101	1079	0	0	-0.0449155	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401050101	1080	0	0	-0.0163624	-0.0284	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401060201	1081	0	0	-0.00511937	0	0	-9.59112E-05	0	0	0	0	0	0	0	0	-1.30788E-05	0	0	0	0	0	0	0	0	0
020401050101	1082	0	0	-0.0305606	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040901	1083	0	-0.0067	-0.014357	0	0	-2.86241E-05	0	0	0	-0.0091	0	0	0	0	-3.90329E-06	0	0	0	0	0	0	0	0	0
020401040901	1084	0	0	-0.00164598	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040901	1085	0	0	-0.00148579	0	0	-1.71744E-05	0	0	0	0	0	0	0	0	-2.34197E-06	0	0	0	0	0	0.0575	0	0	0
020401040901	1086	0	0	-0.000761909	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401060201	1087	0	0	-0.00173381	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040901	1088	0	0	-0.0249516	0	0	-8.58722E-06	0	0	0	-0.0904	0	0	0	0	-1.17099E-06	0	0	0	0	0	0	0	0	0
020401040901	1089	0	0	-0.00278039	0	0	-8.58722E-06	0	0	0	0	0	0	0	0	-1.17099E-06	0	0	0	0	0	0	0	0	0
020401040901	1090	0	0	-0.0144874	0	0	-1.43121E-05	0	0	0	0	0	0	0	0	-1.95164E-06	0	0	0	0	0	0	0	0	0
020401040901	1091	0	0	-0.00491121	0	0	-2.86241E-06	0	0	0	0	0	0	0	0	-3.90329E-07	0	0	0	0	0	0	0	0	0
020401060201	1092	0	0	-0.00097252	0	0	-2.86241E-06	0	0	0	0	0	0	0	0	-3.90329E-07	0	0	0	0	0	0	0	0	0
020401060201	1093	0	0	-0.00974913	0	0	-3.94928E-05	0	0	0	0	0	0	0	0	-5.38538E-06	0	0	0	0	0	0	0	0	0
020401060203	1094	0	0	-0.00117549	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401060203	1095	0	0	-0.00655792	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401060201	1096	0	0	-0.00481495	0	0	-2.25673E-05	0	0	0	0	0	0	0	0	-3.07736E-06	0	0	0	0	0	0	0	0	0
020401050101	1097	0	0	-0.0135127	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401050101	1098	0	0	-0.109526	0	0	-0	0	0	0	-0.0471	0	0	0	0	-0	0	0	0	0	0	0.0366	0	0	0
020401050102	1099	0	0	-0.000894626	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401060201	1100	0	0	-0.00202282	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401060203	1101	0	0	-0.0078544	0	0	-1.19293E-06	0	0	0	0	0	0	0	0	-1.62672E-07	0	0	0	0	0	0	0	0	0
020401040705	1102	0	0	-0.000612835	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040901	1103	0	0	-0.00695391	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040604	1104	0	0	-0.00995198	0	0	-1.42395E-05	0	0	0	-0.7276	0	0	0	0	-1.94174E-06	0	0	0	0	0	0.242	0	0	0
020401040606	1105	0	0	-0.1253	0	0	-0	0	0	0	-0.0214	-0.1789	0	0	0	-0	0	0	0	0	0	0.0136	0	0	0
020401050102	1106	0	0	-0.0239845	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040901	1107	0	0	-0.00948038	0	0	-2.86241E-06	0	0	0	0	0	0	0	0	-3.90329E-07	0	0	0	0	0	0	0	0	0
020401060102	1108	0	0	-0.0132595	0	0	-4.86609E-05	0	0	0	-0.6155	0	0	0	0	-6.63558E-06	0	0	0	0	0	0.5764	0	0	0
020401060201	1109	0	0	-0.00539752	0	0	-8.46274E-05	0	0	0	0	0	0	0	0	-1.15401E-05	0	0	0	0	0	0	0	0	0
020401040901	1110	0	0	-0.00424482	0	0	-2.57616E-05	0	0	0	-0.1119	0	0	0	0	-3.51295E-06	0	0	0	0	0	0	0	0	0
020401040903	1111	0	0	-0.041051	0	0	-9.44592E-05	0	0	0	0	0	0	0	0	-1.28808E-05	0	0	0	0	0	0	0	0	0
020401040901	1112	0	0	-0.0152116	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401050101	1113	0	0	-0.0239444	-0.0003	0	-0	0	0	0	-0.0921	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401050101	1114	0	0	-0.0945924	-0.0024	0	-0	-0.0062	0	0	-0.1514	0	0	0	0	-0	-0.004	0	0	0	0	0	0	0	0
020401050102	1115	0	0	-0.0315523	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401050101	1116	0	0	-0.000147139	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401050102	1117	0	0	-0.0350886	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040605	1118	0	0	-0.000489098	0	0	-9.96767E-05	0	0	0	-0.148	0	0	0	0	-1.35923E-05	0	0	0	0	0	0.052	0	0	0
020401060102	1119	0	0	-0.0251888	0	0	-7.15602E-05	0	0	0	-0.6727	0	0	0	0	-9.75821E-06	0	0	0	0	0	0.2037	0	0	0
020401060201	1120	0	0	-0.0244309	0	0	-1.69255E-05	0	0	0	-0.0436	0	0	0	0	-2.30802E-06	0	0	0	0	0	0.0447	0	0	0
020401060202	1121	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401060201	1122	0	0	-0.00738925	0	0	-0	0	0	0	0	0	0	0	0	-0	0	0	0	0	0	0	0	0	0
020401040705	1123	0	0	-0.000306675	0	0	-1.42395E-05	0	0	0	-0.038	0	0	0	0	-1.94174E-06	0	0	0	0	0	0	0	0	0
