# JAS_WU																								
# Units: Mgal/day																								
# released 2014, March
huc12	newhydroid	AqGwWL	CoGwWL	DoGwWL	InGwWL	IrGwWL	LvGwWL	MiGwWL	ReGwWL	TeGwWL	WsGwWL	AqSwWL	CoSwWL	InSwWL	IrSwWL	MiSwWL	TeSwWL	WsSwWL	InGwRT	InSwRT	STswRT	WSgwRT	WSunkTR	WStrans
20401010106	51	0	0	0	0	0	0	0	0	0	-0.001250022	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010106	54	0	0	0	0	0	0	0	0	0	-0.00947639	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010106	55	0	0	0	0	0	0	0	0	0	-0.015709596	0	0	0	-0.00064665	0	0	0	0	0	0	0	0	0
20401010106	73	0	0	0	-0.00019886	0	0	0	0	0	-0.008372652	0	0	0	-0.000120669	0	0	0	0	0	0.000166541	0	0	0
20401010201	109	0	0	0	-0.050715153	0	0	0	0	0	0	0	0	0	-0.000154332	0	0	0	0	0	0.042472889	0	0	0
20401010201	112	0	0	0	-0.060840514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050952669	0	0	0
20401010201	68	0	0	0	-0.187891237	0	0	0	0	0	-2.75E-05	0	0	0	0	0	0	0	0	0	0.157355016	0	0	0
20401010201	80	0	0	0	-0.157286934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131724547	0	0	0
20401010201	81	0	0	0	-0.131579371	0	0	0	0	0	-0.000306283	0	0	0	0	0	0	0	0	0	0.110194996	0	0	0
20401010201	83	0	0	0	-0.039861966	0	0	0	0	0	-2.34E-05	0	0	0	-0.001259926	0	0	0	0	0	0.03338357	0	0	0
20401010201	88	0	0	0	-0.023839717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019965269	0	0	0
20401010201	93	0	0	0	-0.048239645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040399703	0	0	0
20401010201	94	0	0	0	-0.02052823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017191967	0	0	0
20401010202	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010202	104	0	0	0	-0.000657358	0	0	0	0	0	0	0	0	0	-0.000313391	0	0	0	0	0	0.000550524	0	0	0
20401010202	111	0	0	0	-0.00034091	0	0	0	0	0	-1.07E-05	0	0	0	0	0	0	0	0	0	0.000285505	0	0	0
20401010202	119	0	0	0	-9.78E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.19E-05	0	0	0
20401010202	120	0	0	0	0	0	0	0	0	0	-5.64E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010202	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010202	140	0	0	0	0	0	0	0	0	0	-0.00013655	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010202	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010202	91	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000338652	0	0	0	0	0	0	0	0	0
20401010203	115	0	0	0	0	0	0	0	0	0	-0.03429771	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010203	129	0	0	0	-8.70E-05	0	0	0	0	0	-0.029076311	0	0	0	0	0	0	0	0	0	0.000136423	0	0	0
20401010203	132	0	0	0	0	0	0	0	0	0	-0.008565524	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010203	133	0	0	0	0	0	0	0	0	0	-0.02675749	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010203	139	0	0	0	-0.001043965	0	0	0	0	0	-0.066079146	0	0	0	0	0	0	0	0	0	0.001636647	0	0	0
20401010203	85	0	0	0	-0.0002323	0	0	0	0	0	-0.101631796	0	0	0	0	0	0	0	0	0	0.000194547	0	0	0
20401010203	99	0	0	0	-0.000143371	0	0	0	0	0	-0.043874365	0	0	0	0	0	0	0	0	0	0.000224765	0	0	0
20401010204	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010204	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010204	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010204	167	0	0	0	0	0	0	0	0	0	-8.97E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010204	171	0	0	0	0	0	0	0	0	0	-0.000320918	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010204	174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010204	175	0	0	0	-0.000145419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000227977	0	0	0
20401010204	176	0	0	0	-5.36E-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.40E-09	0	0	0
20401010204	178	0	0	0	-3.18E-07	0	0	0	0	0	-5.67E-05	0	0	0	0	0	0	0	0	0	4.99E-07	0	0	0
20401010204	179	0	0	0	-0.003694305	0	0	0	0	0	-1.66E-07	0	0	0	0	0	0	0	0	0	0.005791644	0	0	0
20401010205	113	0	0	0	-0.027159852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042579109	0	0	0
20401010205	116	0	0	0	-0.029030887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045512372	0	0	0
20401010205	121	0	0	0	-0.009759503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015300192	0	0	0
20401010205	124	0	0	0	-0.039373311	0	0	0	0	0	-0.000188187	0	0	0	0	0	0	0	0	0	0.061726422	0	0	0
20401010205	128	0	0	0	-0.095511362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.149735305	0	0	0
20401010205	153	0	0	0	-0.022034485	0	0	0	0	0	-8.23E-05	0	0	0	0	0	0	0	0	0	0.034543956	0	0	0
20401010205	159	0	0	0	-0.06938834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.108781657	0	0	0
20401010205	162	0	0	0	-0.067220429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.105382974	0	0	-5.99E-05
20401010205	180	0	0	0	-0.002414482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003785238	0	0	0
20401010205	181	0	0	0	-0.027255743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04272944	0	0	0
20401010205	196	0	0	0	-0.077529096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.121544102	0	0	-0.118607531
20401010205	216	0	0	0	-0.086575656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135726598	0	0	-0.011629437
20401010205	98	0	0	0	-0.066549755	0	0	0	0	0	-6.98E-05	0	0	0	0	0	0	0	0	0	0.104331543	0	0	0
20401010206	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010206	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010206	146	0	0	0	-0.000369749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000579663	0	0	-0.089796092
20401010206	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010206	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010206	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010206	201	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000650805	0	0	0	0	0	0	0	0	0
20401010206	210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000489022
20401010206	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.020332965
20401010206	227	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.001779352	0	0	0	0	0	0	0	0	-0.006423892
20401010206	251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.173562282
20401010207	197	0	0	0	-0.000595953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000934288	0	0	-22.4811919
20401010207	219	0	0	0	-0.001950377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00305765	0	0	-10.42381339
20401010207	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.81087032
20401010207	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14.18092432
20401010207	243	0	0	0	-2.56E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.02E-05	0	0	-11.92652009
20401010207	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-12.74337821
20401010207	265	0	0	0	-4.65E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.29E-05	0	0	-18.39279165
20401010207	268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.260144529
20401010207	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.167399246
20401010207	271	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000354668	0	0	0	0	0	0	0	0	-19.12416898
20401010207	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.934726662
20401010207	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9.401257349
20401010207	278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-17.72345477
20401010207	281	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000861544	0	0	0	0	0	0	0	0	-13.60273123
20401010207	293	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.001116802	0	0	0	0	0	0	0	0	-14.08344451
20401010207	298	0	0	0	0	0	0	0	0	0	-0.030880612	0	0	0	-0.001444648	0	0	0	0	0	0	0	0	-16.89890318
20401010301	191	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.392530726	0	0	0	0	0	0	0	0	0
20401010301	218	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.594401255	0	0	0	0	0	0	0	0	0
20401010301	229	0	0	0	0	0	0	0	0	0	-3.86E-05	0	0	0	-1.039109812	0	0	0	0	0	0	0	0	0
20401010301	263	0	0	0	0	0	0	0	0	0	-2.18E-05	0	0	0	-0.72995021	0	0	0	0	0	0	0	0	-0.082950899
20401010301	295	0	0	0	0	0	0	0	0	0	-0.00034825	0	0	0	-0.072847398	0	0	0	0	0	0	0	0	0
20401010302	204	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00550401	0	0	0	0	0	0	0	0	0
20401010302	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010302	221	0	0	0	0	0	0	0	0	0	-2.41E-05	0	0	0	-0.00094104	0	0	0	0	0	0	0	0	0
20401010302	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010302	277	0	0	0	0	0	0	0	0	0	-8.18E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010302	285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010302	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010303	311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010303	323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20401010303	337	0	0	0	0	0	0	0	0	0	-5.04E-05	0	0	0	0	0	0	0	0	0	0	0	0	0
