# JAS																									
# Units: Mgal/day																									
# released March 2014, reprocessed Sept. 2014																									
huc12	newhydroid	AqGwWL	CoGwWL	DoGwWL	InGwWL	IrGwWL	LvGwWL	MiGwWL	ReGwWL	TeGwWL	WsGwWL	AqSwWL	CoSwWL	InSwWL	IrSwWL	LvSwWL	MiSwWL	TeSwWL	WsSwWL	InGwRT	InSwRT	STswRT	WSgwRT	WSTransRC	WStransNY
020401030402	983	0	0	-0.0185207	0	-1.66213E-05	-0.001243827	0	0	0	0	0	0	0	-1.06267E-05	-0.000169613	0	0	0	0	0	0	0	0	0
020401030402	984	0	0	-0.0037886	0	-3.32425E-05	-0.002989536	0	0	0	0	0	0	0	-2.12534E-05	-0.000407664	0	0	0	0	0	0	0	0	0
020401030402	985	0	0	-0.00128138	0	-0	-0.000392786	0	0	0	0	0	0	0	-0	-5.35618E-05	0	0	0	0	0	0	0	0	0
020401030402	986	0	0	-0.0273498	0	-0.000282561	-0.001091077	0	0	0	0	0	0	0	-0.000180654	-0.000148783	0	0	0	0	0	0	0	0	0
020401030402	987	0	0	-0.0140589	0	-0.000448774	-0.003796936	-0.0081	0	0	0	0	0	0	-0.000286921	-0.000517764	0	0	0	0	0	0.018	0	0	0
020401040704	988	0	0	-0.0034701	0	-6.68401E-06	-0	0	0	0	0	0	0	0	-4.27339E-06	-0	0	0	0	0	0	0	0	0	0
020401040704	989	0	0	-0.000138741	0	-5.51431E-05	-0	0	0	0	0	0	0	0	-3.52555E-05	-0	0	0	0	0	0	0	0	0	0
020401041001	990	0	0	-0.00606603	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401041002	991	0	0	-0.00291203	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401040605	992	0	0	-0.0157955	0	-1.671E-06	-5.69579E-05	0	0	0	0	0	0	0	-1.06835E-06	-7.76699E-06	0	0	0	0	0	0	0	0	0
020401030402	993	0	0	-0.0216786	0	-3.503E-05	-0.000100061	0	0	0	0	0	0	0	-2.23963E-05	-1.36447E-05	0	0	0	0	0	0	0	0	0
020401030502	994	0	0	-0.00103647	0	-0	-4.27185E-05	0	0	0	0	0	0	0	-0	-5.82524E-06	0	0	0	0	0	0	0	0	0
020401041001	995	0	0	-0.0723111	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401040704	996	0	0	-0.00621801	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401030503	997	0	0	-0.0081567	0	-8.35505E-06	-7.11974E-05	0	0	0	0	0	0	0	-5.34175E-06	-9.70873E-06	0	0	0	0	0	0	0	0	0
020401041002	998	0	0	-0.0106444	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0.002	0	0	0
020401040602	999	0	0	-0.00032321	0	-1.671E-06	-0	0	0	0	-0.1548	0	0	0	-1.06835E-06	-0	0	0	0	0	0	0	0	0	0
020401030502	1000	0	0	-0.00983218	0	-0	-4.27185E-05	0	0	0	0	0	0	0	-0	-5.82524E-06	0	0	0	0	0	0.0159	0	0	0
020401030502	1001	0	0	-0.00468677	0	-1.0026E-05	-0.000242071	0	0	0	0	0	0	0	-6.41008E-06	-3.30097E-05	0	0	0	0	0	0	0	0	0
020401040704	1002	0	0	-0.00275317	0	-0.0004495	-0	0	0	0	0	0	0	0	-0.000287385	-0	0	0	0	0	0	0	0	0	0
020401030503	1003	0	0	-0.00563809	0	-1.0026E-05	-5.69579E-05	0	0	0	-0.0049	0	0	0	-6.41008E-06	-7.76699E-06	0	0	0	0	0	0	0	0	0
020401030503	1004	0	0	-0.00175662	0	-3.34201E-06	-0.000028479	0	0	0	0	0	0	0	-2.13669E-06	-3.8835E-06	0	0	0	0	0	0	0	0	0
020401030503	1005	0	0	-0.0120916	0	-1.66213E-05	-0.000218214	0	0	0	0	0	0	0	-1.06267E-05	-2.97565E-05	0	0	0	0	0	0	0	0	0
020401040704	1006	0	0	-0.0249143	0	-1.3368E-05	-0	0	0	0	0	0	0	0	-8.54677E-06	-0	0	0	0	0	0	0	0	0	0
020401040602	1007	0	0	-0.000331005	0	-0	-0	0	0	0	-0.0682	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401040602	1008	0	0	-0.00311136	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401040601	1009	0	0	-0.00200561	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401030502	1010	0	0	-0.00580112	0	-3.00781E-05	-0.000341748	0	0	0	-0.0044	0	0	0	-1.92302E-05	-0.000046602	0	0	0	0	0	0	0	0	0
020401030503	1011	0	0	-0.0191405	0	-0.000590099	-0.001272304	0	0	0	-0.0036	0	0	0	-0.000377276	-0.000173496	0	0	0	0	0	0.003	0	0	0
020401040704	1012	0	0	-0.000233127	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401040703	1013	0	0	-0.050404	0	-6.18272E-05	-0.000028479	0	0	0	-0.0799	0	0	0	-3.95288E-05	-3.8835E-06	0	0	0	0	0	0.0648	0	0	0
020401040604	1014	0	0	-0.0021844	0	-1.671E-06	-0.000028479	0	0	0	0	0	0	0	-1.06835E-06	-3.8835E-06	0	0	0	0	0	0	0	0	0
020401030501	1015	0	0	-0.00579394	0	-3.34201E-06	-0	0	0	0	0	0	0	0	-2.13669E-06	-0	0	0	0	0	0	0	0	0	0
020401041002	1016	0	0	-0.00644686	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401041002	1017	0	0	-0.00190522	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401030501	1018	0	0	-0.0280672	0	-6.68401E-06	-0.000170874	0	0	0	-0.014	0	0	0	-4.27339E-06	-0.000023301	0	0	0	0	0	0	0	0	0
020401040705	1019	0	0	-0.00614537	0	-0.000160417	-0	0	0	0	0	0	0	0	-0.000102561	-0	0	0	0	0	0	0	0	0	0
020401030501	1020	0	0	-0.000103651	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401030501	1021	0	0	-0.00389294	0	-1.671E-06	-8.54369E-05	0	0	0	0	0	0	0	-1.06835E-06	-1.16505E-05	0	0	0	0	0	0	0	0	0
020401040602	1022	0	0	-0.00064002	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401040601	1023	0	0	-0.0053597	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401040602	1024	0	0	-2.96105E-06	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401030501	1025	0	0	-0.00606506	0	-1.16971E-05	-0.000028479	0	0	0	0	0	0	0	-7.47845E-06	-3.8835E-06	0	0	0	0	0	0	0	0	0
020401040602	1026	0	0	-0.000440805	0	-1.671E-06	-0.000028479	0	0	0	0	0	0	0	-1.06835E-06	-3.8835E-06	0	0	0	0	0	0	0	0	0
020401041002	1027	0	0	-0.0115439	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401030503	1028	0	0	-0.000724652	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401030503	1029	0	0	-0.0236035	0	-1.66213E-05	-0.000480073	0	0	0	0	0	0	0	-1.06267E-05	-6.54644E-05	0	0	0	0	0	0	0	0	0
020401030503	1030	0	0	-0.00385668	0	-0.000227951	-0.000283679	0	0	0	0	0	0	0	-0.000145739	-3.86834E-05	0	0	0	0	0	0	0	0	0
020401030503	1031	0	0	-0.0124496	0	-6.68401E-06	-0.000341748	0	0	0	0	0	0	0	-4.27339E-06	-0.000046602	0	0	0	0	0	0	0	0	0
020401050101	1032	0	0	-0.0582568	0	-0	-0	0	0	0	-0.1049	0	0	0	-0	-0	0	0	0	0	0	0.0105	0	0	0
020401040901	1033	0	0	-0.0138669	0	-7.48025E-06	-7.7285E-05	0	0	0	0	0	0	0	-4.78245E-06	-1.05389E-05	0	0	0	0	0	0	0	0	0
020401041002	1034	0	0	-0.0189004	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401040602	1035	0	0	-0.00131044	0	-0	-8.58722E-06	0	0	0	0	0	0	0	-0	-1.17099E-06	0	0	0	0	0	0	0	0	0
020401040605	1036	0	0	-6.37675E-05	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401030503	1037	0	0	-0.00490814	0	-0	-0.000362459	0	0	0	0	0	0	0	-0	-4.94262E-05	0	0	0	0	0	0	0	0	0
020401040601	1038	0	0	-0.00855864	0	-0	-2.86241E-06	0	0	0	0	0	0	0	-0	-3.90329E-07	0	0	0	0	0	0	0	0	0
020401030503	1039	0	0	-0.00599209	0	-6.68401E-06	-0.000142395	0	0	0	0	0	0	0	-4.27339E-06	-1.94174E-05	0	0	0	0	0	0	0	0	0
020401041003	1040	0	0	-0.000748904	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0.0003	0	0	0
020401040901	1041	0	0	-0.0240692	0	-1.78363E-05	-0.000205586	0	0	0	-0.1067	0	0	0	-0.096811404	-2.80344E-05	0	0	0	0	0	0.042	0	0	0
020401040602	1042	0	0	-0.00112801	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401040705	1043	0	0	-0.0118809	0	-0.001981811	-1.42395E-05	0	0	0	-0.194	0	0	0	-0.001267059	-1.94174E-06	0	0	0	0	0	0	0	0	0
020401040705	1044	0	0	-0.00304739	0	-0.000842184	-0	0	0	0	0	0	0	0	-0.000538446	-0	0	0	0	0	0	0	0	0	0
020401030503	1045	0	0	-0.00600024	0	-0	-4.36429E-05	0	0	0	0	0	0	0	-0	-5.9513E-06	0	0	0	0	0	0	0	0	0
020401040605	1046	0	0	-0.00970563	0	-1.3368E-05	-9.96767E-05	0	0	0	-0.165	0	0	0	-8.54677E-06	-1.35923E-05	0	0	0	0	0	0	0	0	0
020401030503	1047	0	0	-0.00248526	0	-0	-2.18214E-05	0	0	0	0	0	0	0	-0	-2.97565E-06	0	0	0	0	0	0	0	0	0
020401030503	1048	0	0	-0.0118601	0	-3.32425E-05	-0	0	0	0	-0.1091	0	0	0	-2.12534E-05	-0	0	0	0	0	0	0	0	0	0
020401030503	1049	0	0	-0.019721	0	-3.53797E-05	-0.000130929	0	0	0	0	0	0	0	-2.26198E-05	-1.7854E-05	0	0	0	0	0	0	0	0	0
020401050101	1050	0	0	-0.156139	0	-0	-0	0	0	0	0	0	0	0	-0.001	-0	0	0	0	0	0	0.0002	0	0	0
020401060201	1051	0	0	-0.00676235	0	-1.66213E-05	-0	0	0	0	0	0	0	0	-1.06267E-05	-0	0	0	0	0	0	0	0	0	0
020401050101	1052	0	0	-0.0254031	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401040705	1053	0	0	-0.00257363	0	-5.68141E-05	-0	0	0	0	-0.1055	0	0	0	-3.63238E-05	-0	0	0	0	0	0	0	0	0	0
020401041003	1054	0	0	-0.000935346	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401041003	1055	0	0	-0.000600885	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401040903	1056	0	0	-0.0389736	0	-8.54885E-06	-2.28993E-05	0	0	0	0	0	0	0	-5.46566E-06	-3.12263E-06	0	0	0	0	0	0	0	0	0
020401050101	1057	0	0	-0.0259401	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401040603	1058	0	0	-0.00272122	0	-9.61744E-06	-4.55808E-05	0	0	0	0	0	0	0	-6.14886E-06	-6.21557E-06	0	0	0	0	0	0	0	0	0
020401050101	1059	0	0	-0.0113466	-0.0002	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401050101	1060	0	0	-0.0559048	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0.0002	0	0	0
020401040705	1061	0	0	-0.00338913	0	-0.000407725	-1.42395E-05	0	0	0	-0.0035	0	0	0	-0.000260677	-1.94174E-06	0	0	0	0	0	0	0	0	0
020401050101	1062	0	0	-0.000522244	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401040603	1063	0	0	-0.00224021	0	-1.671E-06	-0.000028479	0	0	0	0	0	0	0	-1.06835E-06	-3.8835E-06	0	0	0	0	0	0	0	0	0
020401060201	1064	0	0	-0.0183093	0	-0.00010509	-2.25673E-05	0	0	0	0	0	0	0	-6.71888E-05	-3.07736E-06	0	0	0	0	0	0	0	0	0
020401041003	1065	0	0	-0.0123355	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401050101	1066	0	0	-0.0933163	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401060201	1067	0	-0.0001	-0.0452133	0	-2.33534E-05	-2.25673E-05	0	0	0	-0.0297	0	0	0	-1.49308E-05	-3.07736E-06	0	0	0	0	0	0	0	0	0
020401040604	1068	0	0	-0.00371736	0	-6.68401E-06	-0.000370227	0	0	0	0	0	0	0	-4.27339E-06	-5.04854E-05	0	0	0	0	0	0	0	0	0
020401060201	1069	0	0	0	0	-0	-2.18214E-05	0	0	0	0	0	0	0	-0	-2.97565E-06	0	0	0	0	0	0	0	0	0
020401050102	1070	0	-0.0001	-0.11164	0	-0	-0	0	0	0	-0.0469	0	0	0	-0	-0	0	0	0	0	0	0.0108	0	0	0
020401060201	1071	0	0	-0.00134834	0	-5.34303E-06	-3.72113E-05	0	0	0	0	0	0	0	-3.41603E-06	-5.07427E-06	0	0	0	0	0	0	0	0	0
020401060201	1072	0	0	-0.00499616	0	-0	-2.18214E-05	0	0	0	0	0	0	0	-0	-2.97565E-06	0	0	0	0	0	0.008	0	0	0
020401040705	1073	0	0	-0.000119036	0	-0.001739513	-0	0	0	0	0	0	0	0	-0.001112147	-0	0	0	0	0	0	0	0	0	0
020401050102	1074	0	0	-0.0595449	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401060201	1075	0	0	-0.00935724	0	-0	-5.64183E-06	0	0	0	-0.0104	0	0	0	-0	-7.6934E-07	0	0	0	0	0	0.203	0	0	0
020401060201	1076	0	-0.0049	-0.000992733	0	-1.16767E-05	-1.12836E-05	0	0	0	0	0	0	0	-7.46542E-06	-1.53868E-06	0	0	0	0	0	0	0	0	0
020401050101	1077	0	0	-0.0269754	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401060102	1078	0	0	-0.0108297	0	-1.87585E-05	-2.86241E-06	0	0	0	-0.074	0	0	0	-1.19931E-05	-3.90329E-07	0	0	0	0	0	0	0	0	0
020401050101	1079	0	0	-0.0449155	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401050101	1080	0	0	-0.0163624	-0.0636	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401060201	1081	0	0	-0.00511937	0	-5.83833E-05	-9.59112E-05	0	0	0	0	0	0	0	-3.73271E-05	-1.30788E-05	0	0	0	0	0	0	0	0	0
020401050101	1082	0	0	-0.0305606	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401040901	1083	0	-0.0186	-0.014357	0	-1.49605E-05	-2.86241E-05	0	0	0	-0.0238	0	0	0	-9.56491E-06	-3.90329E-06	0	0	0	0	0	0	0	0	0
020401040901	1084	0	0	-0.00164598	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401040901	1085	0	0	-0.00148579	0	-1.0686E-06	-1.71744E-05	0	0	0	0	0	0	0	-6.83206E-07	-2.34197E-06	0	0	0	0	0	0.06	0	0	0
020401040901	1086	0	0	-0.000761909	0	-2.13721E-06	-0	0	0	0	0	0	0	0	-1.36641E-06	-0	0	0	0	0	0	0	0	0	0
020401060201	1087	0	0	-0.00173381	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401040901	1088	0	0	-0.0249516	0	-4.27442E-06	-8.58722E-06	0	0	0	-0.135	0	0	0	-0.077202733	-1.17099E-06	0	0	0	0	0	0	0	0	0
020401040901	1089	0	0	-0.00278039	0	-1.49605E-05	-8.58722E-06	0	0	0	0	0	0	0	-9.56491E-06	-1.17099E-06	0	0	0	0	0	0	0	0	0
020401040901	1090	0	0	-0.0144874	0	-2.13721E-06	-1.43121E-05	0	0	0	0	0	0	0	-1.36641E-06	-1.95164E-06	0	0	0	0	0	0	0	0	0
020401040901	1091	0	0	-0.00491121	0	-1.0686E-06	-2.86241E-06	0	0	0	0	0	0	0	-6.83206E-07	-3.90329E-07	0	0	0	0	0	0	0	0	0
020401060201	1092	0	0	-0.00097252	0	-1.0686E-06	-2.86241E-06	0	0	0	0	0	0	0	-6.83206E-07	-3.90329E-07	0	0	0	0	0	0	0	0	0
020401060201	1093	0	0	-0.00974913	0	-7.00603E-05	-3.94928E-05	0	0	0	0	0	0	0	-4.47927E-05	-5.38538E-06	0	0	0	0	0	0	0	0	0
020401060203	1094	0	0	-0.00117549	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401060203	1095	0	0	-0.00655792	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401060201	1096	0	0	-0.00481495	0	-1.59511E-05	-2.25673E-05	0	0	0	0	0	0	0	-1.01982E-05	-3.07736E-06	0	0	0	0	0	0	0	0	0
020401050101	1097	0	0	-0.0135127	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401050101	1098	0	-0.0134	-0.109526	0	-0.0355	-0	0	0	0	-0.0508	0	0	0	-0.0462	-0	0	0	0	0	0	0.0379	0	0	0
020401050102	1099	0	0	-0.000894626	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401060201	1100	0	0	-0.00202282	0	-4.67067E-05	-0	0	0	0	0	0	0	0	-2.98616E-05	-0	0	0	0	0	0	0	0	0	0
020401060203	1101	0	0	-0.0078544	0	-2.6076E-06	-1.19293E-06	0	0	0	0	0	0	0	-1.66715E-06	-1.62672E-07	0	0	0	0	0	0	0	0	0
020401040705	1102	0	0	-0.000612835	0	-0.001002602	-0	0	0	0	0	0	0	0	-0.000641008	-0	0	0	0	0	0	0	0	0	0
020401040901	1103	0	0	-0.00695391	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401040604	1104	0	0	-0.00995198	0	-7.79348E-05	-1.42395E-05	0	0	0	-0.6724	0	0	0	-4.98272E-05	-1.94174E-06	0	0	0	0	0	0.247	0	0	0
020401040606	1105	0	-0.0009	-0.1253	0	-8.54885E-06	-0	0	0	0	-0.0261	-0.1789	0	0	-5.46566E-06	-0	0	0	0	0	0	0.02	0	0	0
020401050102	1106	0	0	-0.0239845	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401040901	1107	0	0	-0.00948038	0	-2.13721E-06	-2.86241E-06	0	0	0	0	0	0	0	-1.36641E-06	-3.90329E-07	0	0	0	0	0	0	0	0	0
020401060102	1108	0	0	-0.0132595	0	-4.27442E-06	-4.86609E-05	0	0	0	-0.6755	0	0	0	-2.73283E-06	-6.63558E-06	0	0	0	0	0	0.5438	0	0	0
020401060201	1109	0	0	-0.00539752	0	-3.503E-05	-8.46274E-05	0	0	0	0	0	0	0	-2.23963E-05	-1.15401E-05	0	0	0	0	0	0	0	0	0
020401040901	1110	0	0	-0.00424482	0	-2.13721E-06	-2.57616E-05	0	0	0	-0.1276	0	0	0	-1.36641E-06	-3.51295E-06	0	0	0	0	0	0	0	0	0
020401040903	1111	0	0	-0.041051	0	-0.000144262	-9.44592E-05	0	0	0	0	0	0	0	-9.22331E-05	-1.28808E-05	0	0	0	0	0	0	0	0	0
020401040901	1112	0	0	-0.0152116	0	-9.61744E-06	-0	0	0	0	0	0	0	0	-6.14886E-06	-0	0	0	0	0	0	0	0	0	0
020401050101	1113	0	0	-0.0239444	-0.0004	-0	-0	0	0	0	-0.2286	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401050101	1114	0	0	-0.0945924	-0.0028	-0.029	-0	-0.0357	0	0	-0.4333	0	0	0	-0.0828	-0	-0.384	0	0	0	0	0	0	0	0
020401050102	1115	0	0	-0.0315523	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401050101	1116	0	0	-0.000147139	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401050102	1117	0	0	-0.0350886	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401040605	1118	0	0	-0.000489098	0	-1.50391E-05	-9.96767E-05	0	0	0	-0.1315	0	0	0	-9.61514E-06	-1.35923E-05	0	0	0	0	0	0.056	0	0	0
020401060102	1119	0	0	-0.0251888	0	-1.28232E-05	-7.15602E-05	0	0	0	-0.6172	0	0	0	-8.19846E-06	-9.75821E-06	0	0	0	0	0	0.1971	0	0	0
020401060201	1120	0	0	-0.0244309	0	-8.1737E-05	-1.69255E-05	0	0	0	-0.0584	0	0	0	-5.22581E-05	-2.30802E-06	0	0	0	0	0	0.0391	0	0	0
020401060202	1121	0	0	0	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401060201	1122	0	0	-0.00738925	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401040705	1123	0	0	-0.000306675	0	-6.68401E-05	-1.42395E-05	0	0	0	-0.0467	0	0	0	-4.27339E-05	-1.94174E-06	0	0	0	0	0	0	0	0	0
020401040705	1124	0	0	-0.000139046	0	-0.000123654	-0	0	0	0	0	0	0	0	-7.90577E-05	-0	0	0	0	0	0	0	0	0	0
020401050101	1125	0	-0.0017	-0.0609961	-0.0004	-0	-0	0	0	0	-0.0034	0	0	0	-0	-0	0	0	0	0	0	0.748	0	0	0
020401050101	1126	0	0	-0.0460309	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401050101	1127	0	-0.0005	-0.166222	-0.0001	-0	-0	0	0	0	-0.1548	0	0	0	-0.0411	-0	-0.002	0	0	0	0	0.1263	0	0	0
020401050102	1128	0	0	-0.0391764	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401060202	1129	0	0	-0.000452122	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401060201	1130	0	0	-0.000334736	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401041005	1131	0	0	-0.000481589	0	-0	-0	0	0	0	0	0	-0.0001	0	-0	-0	0	0	0	0	0	0	0	0	0
020401060203	1132	0	0	-0.0134476	0	-2.6076E-06	-0	0	0	0	0	0	0	0	-1.66715E-06	-0	0	0	0	0	0	0	0	0	0
020401060201	1133	0	0	-0.00385389	0	-0	-5.64183E-06	0	0	0	0	0	0	0	-0	-7.6934E-07	0	0	0	0	0	0	0	0	0
020401060201	1134	0	0	-0.00518541	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401060202	1135	0	0	-0.0207708	0	-5.34303E-06	-2.28993E-05	-0.0103	0	0	0	0	0	0	-3.41603E-06	-3.12263E-06	0	0	0	0	0	0	0	0	0
020401060102	1136	0	0	0	0	-0	-5.72482E-06	0	0	0	0	0	0	0	-0	-7.80658E-07	0	0	0	0	0	0	0	0	0
020401041005	1137	0	0	-0.000110295	0	-5.34303E-06	-0	0	0	0	0	0	0	0	-3.41603E-06	-0	0	0	0	0	0	0	0	0	0
020401041005	1138	0	0	-4.34104E-05	0	-0.000424236	-2.86241E-06	0	0	0	0	0	0	0	-0.000271233	-3.90329E-07	0	0	0	0	0	0	0	0	0
020401040903	1139	0	0	-0.00600204	0	-1.17546E-05	-0	0	0	0	0	0	0	0	-7.51526E-06	-0	0	0	0	0	0	0	0	0	0
020401050102	1140	0	0	-0.0331218	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401040606	1141	0	0	-1.51647E-05	0	-0.000218493	-0	0	0	0	0	0	0	0	-0.000139692	-0	0	0	0	0	0	0	0	0	0
020401040902	1142	0	0	-0.0384795	0	-3.20582E-06	-2.86241E-06	0	0	0	0	0	0	0	-2.04962E-06	-3.90329E-07	0	0	0	0	0	0	0	0	0
020401060203	1143	0	0	-0.00912555	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401060201	1144	0	0	-0.0105766	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0.123	0	0	0
020401040605	1145	0	0	-0.000904274	0	-4.67881E-05	-1.42395E-05	0	0	0	0	0	0	0	-2.99137E-05	-1.94174E-06	0	0	0	0	0	0.021	0	0	0
020401040606	1146	0	0	0	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401040902	1147	0	0	-0.0355193	0	-5.77047E-05	-3.14865E-05	0	0	0	-0.0039	0	0	0	-3.68932E-05	-4.29361E-06	0	0	0	0	0	0	0	0	0
020401040903	1148	0	0	-0.00602656	0	-1.0686E-06	-0	0	0	0	0	0	0	0	-6.83206E-07	-0	0	0	0	0	0	0	0	0	0
020401040606	1149	0	-0.1561	-0.00256478	0	-0.000144283	-5.72482E-06	0	0	0	-0.0863	0	0	0	-9.22463E-05	-7.80658E-07	0	0	0	0	0	0	0	0	0
020401040606	1150	0	-0.0553	-0.0165645	0	-4.0607E-05	-5.72482E-06	0	0	0	0	0	0	0	-2.59619E-05	-7.80658E-07	0	0	0	0	0	0	0	0	0
020401050201	1151	0	-0.0274	-0.115469	0	-0	-0	0	0	0	0	0	0	0	-0.0287	-0	0	0	0	0	0	0	0	0	0
020401060102	1152	0	0	-0.000480105	0	-0	-2.86241E-06	0	0	0	0	0	0	0	-0	-3.90329E-07	0	0	0	0	0	0	0	0	0
020401060101	1153	0	0	-0.0258833	0	-1.28232E-05	-0.00017747	0	0	0	-0.1124	0	0	0	-0.007208198	-2.42004E-05	0	0	0	0	0	0.1315	0	0	0
020401060201	1154	0	0	-0.00427672	0	-0	-1.12836E-05	0	0	0	0	0	0	0	-0	-1.53868E-06	0	0	0	0	0	0	0	0	0
020401050102	1155	0	0	-0.0733206	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401060204	1156	0	0	-0.00946219	0	-2.6076E-06	-0	0	0	0	0	0	0	0	-1.66715E-06	-0	0	0	0	0	0	0	0	0	0
020401040903	1157	0	0	-0.0143193	0	-1.0686E-06	-0	0	0	0	0	0	0	0	-6.83206E-07	-0	0	0	0	0	0	0	0	0	0
020401040904	1158	0	0	-0.00862534	0	-0	-0	0	0	0	0	0	0	0	-0	-0	0	0	0	0	0	0	0	0	0
020401040902	1159	0	0	-0.0137728	0	-4.27442E-06	-5.72482E-06	0	0	0	-0.0566	0	0	0	-2.73283E-06	-7.80658E-07	0	0	0	0	0	0	0	0	0
