Model	Scenario	Target	Variable	Tile	January	February	March	April	May	June	July	August	September	October	November	December
CCSM4	rcp85	2060	Ppt	32	1.132692945	1.232018019	1.086579321	1.11140886	0.989444266	1.045479641	1.197835939	1.197387202	1.194561975	1.082402968	1.063177208	1.202565086
CCSM4	rcp85	2060	Ppt	33	1.145219481	1.221643402	1.091782303	1.065809621	0.960744459	1.081801383	1.204122897	1.189383136	1.196129794	1.04709948	1.067437007	1.178994348
CCSM4	rcp85	2060	Ppt	42	1.140209036	1.254173238	1.080379888	1.080453298	0.998553754	1.037150555	1.122882148	1.131403074	1.1203255	1.08023678	1.041747293	1.177909682
CCSM4	rcp85	2060	Ppt	43	1.140175613	1.232144568	1.075580244	1.068610032	1.00617288	1.061212419	1.187422498	1.189567525	1.199391738	1.077495524	1.041446978	1.17839129
CCSM4	rcp85	2060	Ppt	52	1.156823134	1.275670177	1.092226667	1.082966238	1.02920035	1.05115316	1.06638605	1.082532626	1.07521899	1.098822992	1.001574631	1.173841696
CCSM4	rcp85	2060	Ppt	53	1.148618132	1.246419869	1.080564169	1.076274904	1.047328696	1.055076889	1.109868417	1.139245102	1.116209569	1.076995386	1.013158296	1.168195119
CCSM4	rcp85	2060	Ppt	62	1.172992489	1.273380792	1.114656259	1.136449869	1.002666169	1.027841553	1.028786564	1.046278864	1.001081019	1.084173218	0.973006603	1.190933414
CCSM4	rcp85	2060	Ppt	63	1.139747302	1.262017281	1.10310417	1.121188571	1.022581288	1.039210082	1.051573755	1.069172145	1.005712517	1.068315753	0.978593423	1.180058245
