Model	Scenario	Target	Variable	Tile	January	February	March	April	May	June	July	August	September	October	November	December
CCSM4	rcp85	2060	PET	32	1.14660116	1.172326961	1.139107015	1.125817527	1.131890055	1.117591391	1.132138823	1.136859846	1.160608632	1.189743932	1.179104418	1.203317963
CCSM4	rcp85	2060	PET	33	1.052623289	1.043210948	1.088913178	1.00788043	1.071818631	1.085749271	1.066456604	1.044397288	1.066678495	1.055204016	1.066338702	1.081892772
CCSM4	rcp85	2060	PET	42	1.184516818	1.223919079	1.165096717	1.147616737	1.141404046	1.131066179	1.140280012	1.138295421	1.15821847	1.19061345	1.18315518	1.222148507
CCSM4	rcp85	2060	PET	43	1.140232203	1.188169527	1.144754836	1.132794875	1.134962413	1.121643069	1.131886081	1.133659249	1.15839181	1.185650858	1.166699051	1.181068308
CCSM4	rcp85	2060	PET	52	1.157630607	1.150501373	1.174146634	1.151251969	1.145068037	1.139558901	1.145480075	1.139344707	1.161499726	1.188328671	1.182501619	1.234979603
CCSM4	rcp85	2060	PET	53	1.156063822	1.158354485	1.161471625	1.145252007	1.142046871	1.133954631	1.143219985	1.140637463	1.160053856	1.192188912	1.17984008	1.220977838
CCSM4	rcp85	2060	PET	62	1.181455867	1.166491068	1.199509924	1.186339008	1.161917784	1.142287294	1.148838705	1.145601962	1.173249569	1.194740865	1.197525557	1.250023551
CCSM4	rcp85	2060	PET	63	1.191973282	1.156767185	1.179113452	1.159793242	1.151137788	1.139852593	1.147748382	1.14289309	1.167325452	1.205972933	1.204788722	1.241062639
