 ------------------------------------------------------------------------------
 ----- WATER ------------------------------------------------------------------
 ------------------------------------------------------------------------------
User:	jlant
Date:	10/29/2013 12:50:47 PM
StationID:	2013-29-10_b
Date	Discharge (cfs)	Subsurface Flow (mm/day)	Impervious Flow (mm/day)	Infiltration Excess (mm/day)	Initial Abstracted Flow (mm/day)	Overland Flow (mm/day)	PET (mm/day)	AET(mm/day)	Average Soil Root zone (mm)	Average Soil Unsaturated Zone (mm)	Snow Pack (mm)	Precipitation (mm/day)	Storage Deficit (mm/day)	Return Flow (mm/day)
01/05/1991	755.941002916	1.91513096711	8.64913010516e-07	0.0	0.00113963226366	8.20833412731e-06	1e-07	1e-07	44.2871619544	1.35110310635e-05	106.756055312	0.0	315.728061294	0.000419350822628
01/06/1991	745.59328207	1.86131065727	0.00165926624604	0.000151361613848	0.0491117900703	0.000364042206593	0.515138119215	0.515138119215	44.9457102393	0.00286649295445	102.802589696	2.39012337405	316.097048989	0.000404832007255
01/07/1991	782.989845611	1.93201672275	0.00378765670281	0.0	0.0735738123524	0.000553694769551	0.566670154357	0.566670154357	44.9457102393	0.00504412888166	92.0059408723	2.94638695199	314.67576828	0.000419882025721
01/08/1991	734.288118935	1.84503895633	1.03687235118e-06	0.0	0.00113963226366	8.20833412731e-06	1e-07	1e-07	44.9457102393	0.000371985204558	91.4959408723	0.0	316.572562307	0.000395957127675
01/09/1991	662.519541131	1.6732774985	8.64960076839e-07	0.0	0.00113963226366	8.20833412731e-06	1e-07	1e-07	44.9457102393	7.65291809454e-05	111.880450216	2.08945093438	318.294047656	0.000349255983904
01/10/1991	613.537835641	1.54806031895	6.06586250896e-05	0.0	0.00951721181973	4.76369355654e-05	0.544606924787	0.544606924787	44.9457102393	0.00128848386007	104.408863565	0.225730512048	319.508788784	0.00031189237484
01/11/1991	589.00928351	1.49373890375	2.75389731856e-09	0.0	0.0	0.0	0.525156611719	0.52013410524	44.7211042806	0.0	101.403357034	0.0	321.095353275	0.000294535153816
01/12/1991	521.929370134	1.32223136021	8.64913127934e-07	0.0	0.00113963226366	5.6057882034e-06	1e-07	1e-07	44.7632922286	0.000308170469622	277.093994897	17.6200637862	322.495064544	0.000235649638159
01/13/1991	499.826806949	1.2717137521	3.92669952588e-11	0.0	0.0	0.0	0.50164538241	0.487817646316	44.3483291763	0.0	276.272676127	0.0	323.852034193	0.000219725843527
01/14/1991	451.739973537	1.14575414693	2.05716218207e-06	0.0	0.00113843996035	5.12640218198e-06	1e-07	1e-07	44.3908341908	0.000124438392434	275.762676127	0.0	325.067917426	0.000197094393304
01/15/1991	427.039449077	1.07827457727	0.000106250351276	0.0	0.00813608320865	3.70001109741e-05	0.619454080506	0.619454080506	44.6929678457	0.000124092814015	265.882538133	0.0	326.149157611	0.000184210227898
01/16/1991	577.89975774	1.2966293347	0.053230352364	0.00259505384594	0.15859975245	0.001030422435	0.855668588838	0.855668588838	44.9457102393	0.165902899928	225.482155685	6.28817766122	318.408003401	0.000235005988153
01/17/1991	1789.70298412	3.83745198423	0.203845674151	0.223957414857	0.270961923242	0.00391286682435	0.749159304172	0.749159304172	44.9457102393	0.0145876653898	195.465306166	18.9798528534	300.951224525	0.000847686468701
01/18/1991	1564.1223608	3.86772370559	0.000202201043386	0.0	0.0109392995349	0.000127011955488	0.646517691635	0.646517691635	44.9457102393	0.000658670457334	184.022241583	0.0	304.318748476	0.000849855920259
01/19/1991	1281.69943944	3.21033880644	0.000114996723157	0.0	0.00846178967338	9.6644152898e-05	0.629485387171	0.629485387171	44.9457102393	0.00242562828458	173.892231056	0.0	307.203667569	0.000672741492701
01/20/1991	1148.46795155	2.88004174841	0.00149271268495	0.0	0.0299568116322	0.000319519346382	0.826177158414	0.826177158414	44.9457102393	0.00177520699239	151.567256038	0.0	308.752732894	0.000603175670467
01/21/1991	1361.03262642	3.3010474216	0.0421623243116	0.00214043840213	0.143403054501	0.00181785068437	0.798592705915	0.798592705915	44.9457102393	0.0141410675596	117.522162048	5.69212162253	303.812171651	0.000711492218929
01/22/1991	1298.75959519	3.25875540421	3.97132874265e-06	0.0	0.00113843996035	1.30337497991e-05	1e-07	1e-07	44.9457102393	6.85708819668e-05	137.35662419	2.03444621425	307.08148667	0.000689020812979
01/23/1991	1087.96134048	2.74502555121	8.65093300953e-07	0.0	0.00113963226366	8.41309817907e-06	1e-07	1e-07	44.9457102393	0.000171415225941	136.84662419	0.0	309.864628278	0.000581483197094
01/24/1991	939.528102102	2.3760955427	8.64952278082e-07	0.0	0.00113963226366	8.20833412731e-06	1e-07	1e-07	44.9457102393	6.52073589345e-05	136.33662419	0.0	312.288006897	0.000514337138501
