Model	Scenario	Target	Variable	Tile	January	February	March	April	May	June	July	August	September	October	November	December
CCSM4	rcp45	2060	Tmax	32	1.814106445	1.916723226	2.009138794	2.419362183	2.463273112	2.548685506	2.570379232	2.442663574	2.076312663	2.190522461	1.985067342	1.95243103
CCSM4	rcp45	2060	Tmax	33	1.509842326	1.555537313	1.747325643	2.026378784	1.931063843	1.985530192	1.875583089	1.820821737	1.57243632	1.828222249	1.653362834	1.722310588
CCSM4	rcp45	2060	Tmax	42	1.807040202	1.980864868	2.063448283	2.449964803	2.534015706	2.693630575	2.868222656	2.808848267	2.403357137	2.386646118	2.058748576	1.942587891
CCSM4	rcp45	2060	Tmax	43	1.765982869	1.899678345	2.026030273	2.368978678	2.431491699	2.614521281	2.721462402	2.589361776	2.168705241	2.259878337	1.983889771	1.889598796
CCSM4	rcp45	2060	Tmax	52	1.823897909	1.98416158	2.069124146	2.391528524	2.518549805	2.780831502	3.011778971	3.034305827	2.623081462	2.423932902	2.079419352	1.895904744
CCSM4	rcp45	2060	Tmax	53	1.799100952	1.943187459	2.037434489	2.372924805	2.451137899	2.728670044	2.962898153	2.960609741	2.472386475	2.338715413	2.011122437	1.863516642
CCSM4	rcp45	2060	Tmax	62	1.963369954	2.092689819	2.08785258	2.382139893	2.35429423	2.75362854	2.968370768	3.087838542	2.723614909	2.419472453	2.136889445	1.904703979
CCSM4	rcp45	2060	Tmax	63	1.954091797	2.100903727	2.111695353	2.357810669	2.235727336	2.711788534	2.94642924	3.039065552	2.620390625	2.369385986	2.157383219	1.842798055
