Model	Scenario	Target	Variable	Tile	January	February	March	April	May	June	July	August	September	October	November	December
GFDL-ESM2G	rcp45	2060	Ppt	11	0.882736027	1.177460152	1.011566684	1.065112915	1.124598816	1.434775829	1.314007025	0.953535018	1.155048712	1.437483365	1.139926981	1.024818706
GFDL-ESM2G	rcp45	2060	Ppt	12	0.938260208	1.053956718	0.897559267	0.974359567	1.112495451	1.446623601	1.283877332	1.040648612	1.05731777	1.168063818	1.146259285	1.089815417
GFDL-ESM2G	rcp45	2060	Ppt	21	0.899385597	1.127429089	1.140759596	0.975564902	1.159456283	0.994506608	1.203261111	0.882028096	1.02766588	1.287702694	0.983535696	0.981578664
GFDL-ESM2G	rcp45	2060	Ppt	22	0.926437905	1.175813579	1.051138842	0.939549193	1.19259269	1.016329066	1.261147947	0.888289448	1.092663422	1.281197252	1.029668949	0.999055577
GFDL-ESM2G	rcp45	2060	Ppt	31	1.00566299	1.139704536	1.175310898	1.019661799	1.084882798	0.994151878	0.957399009	0.834600687	0.991167845	1.18648986	0.969832101	1.063669162
GFDL-ESM2G	rcp45	2060	Ppt	32	0.912278042	1.257736208	1.136871675	1.039459413	1.002254432	1.014709107	0.967847079	0.798376364	1.037759954	1.312505065	0.967720532	1.050792957
GFDL-ESM2G	rcp45	2060	Ppt	41	1.130395975	1.183069287	1.247646954	1.093564202	1.114808444	1.123400569	0.947519759	0.755659117	1.079196327	1.096340423	1.099110388	1.101418876
GFDL-ESM2G	rcp45	2060	Ppt	42	1.049920702	1.267123437	1.158157264	1.067460014	1.019658403	1.032915393	0.945236775	0.696543458	1.07026084	1.159338948	1.044835837	1.117320786
