Model	Scenario	Target	Variable	Tile	January	February	March	April	May	June	July	August	September	October	November	December
GFDL-ESM2G	rcp85	2088	Tmax	11	2.498273926	3.359261475	4.338745117	3.651561279	3.977878418	4.129929199	4.588050537	4.921289063	4.661347656	4.977078857	4.02137207	2.450432129
GFDL-ESM2G	rcp85	2088	Tmax	12	2.011710205	2.642641602	3.536800537	2.754801025	2.985115967	3.463549805	3.818428955	3.859957275	3.729597168	3.559200439	3.43227417	2.178088379
GFDL-ESM2G	rcp85	2088	Tmax	21	3.537398682	3.936184082	5.231236572	4.174353027	4.025957031	4.264884033	4.590266113	5.17270874	5.16338501	5.102893066	4.146793213	2.683664551
GFDL-ESM2G	rcp85	2088	Tmax	22	2.969904785	3.712901611	4.401105957	3.475854492	3.359023438	3.573726807	3.87105957	4.013769531	4.105164795	4.132611084	3.648607178	2.392279053
GFDL-ESM2G	rcp85	2088	Tmax	31	4.054057617	3.928016357	5.802248535	4.419645996	4.113756104	3.934136963	4.863829346	5.221561279	5.355096436	4.997883301	4.48611084	2.95557251
GFDL-ESM2G	rcp85	2088	Tmax	32	4.46137207	4.468835449	5.710336914	4.634157715	4.113897705	3.665374756	4.951075439	5.127949219	4.963896484	4.925985107	4.20821167	3.033967285
GFDL-ESM2G	rcp85	2088	Tmax	41	4.169381104	3.485692139	4.343266602	4.161380615	5.116644287	4.552591553	4.800025635	4.910301514	4.961461182	4.322636719	3.944844971	3.089611816
GFDL-ESM2G	rcp85	2088	Tmax	42	4.91145752	4.47934082	5.551175537	5.236138916	4.347867432	3.722188721	5.165544434	5.968579102	5.660119629	4.848515625	4.420288086	3.591922607
