 ------------------------------------------------------------------------------
 ----- WATER ------------------------------------------------------------------
 ------------------------------------------------------------------------------
User:	tnwillia
Date:	11/25/2013 10:09:50 AM
StationID:	0
Date	Discharge (cfs)	Subsurface Flow (mm/day)	Impervious Flow (mm/day)	Infiltration Excess (mm/day)	Initial Abstracted Flow (mm/day)	Overland Flow (mm/day)	PET (mm/day)	AET(mm/day)	Average Soil Root zone (mm)	Average Soil Unsaturated Zone (mm)	Snow Pack (mm)	Precipitation (mm/day)	Storage Deficit (mm/day)	Return Flow (mm/day)
1/1/1981	33.6350640080618	0.470648271384229	6.71821295271622E-07	0	0.000187967485138024	0	1E-07	1E-07	69.0353803729623	0.00267871839708553	135.378750080048	0	574.008704260176	0
1/2/1981	33.158880316943	0.463898549607295	6.71821296617951E-07	0	0.000187967485138024	0	1E-07	1E-07	69.0769342670405	0.00174036170568524	154.868750080048	2	574.484958569169	0
1/3/1981	32.6918658270619	0.457300217656174	6.71821296618012E-07	0	0.000187967485138024	0	1E-07	1E-07	69.1184881611186	0.00348344838793994	165.076518651828	1.07177685717797	574.957595472417	0
1/4/1981	32.2423419103011	0.450960169269335	6.71821296618012E-07	0	0.000187967485138024	0	1E-07	1E-07	69.1600420551967	0.00191698791791431	190.267593068596	2.5701074416768	575.420370192403	0
1/5/1981	31.8019620884057	0.444752038633191	6.71821296618012E-07	0	0.000187967485138024	0	1E-07	1E-07	69.2015959492749	0.00406216611346557	189.757593068596	0	575.880975104155	0
1/6/1981	31.3756311731337	0.438746180960827	6.71821296618012E-07	0	0.000187967485138024	0	1E-07	1E-07	69.243149843353	0.00382557180796921	189.247593068596	0	576.333018553846	0
1/7/1981	30.9630515696632	0.432936674956053	6.71821296618012E-07	0	0.000187967485138024	0	1E-07	1E-07	69.2847037374312	0.00265340831399538	288.97982931744	10.0242236248845	576.778230099419	0
1/8/1981	30.5617886318462	0.42729082960199	1.59075271752727E-06	0	0.000187048511995799	0	1E-07	1E-07	69.3229041091255	0.00434288019877633	312.411359329434	2.39415300119934	577.220651354163	0
1/9/1981	30.1794527359347	0.421926647972171	1.59079443694923E-06	0	0.000187048511995799	0	1E-07	1E-07	69.3607917616808	0.00204422848779903	311.901359329434	0	577.653596243844	0
1/10/1981	29.803384563751	0.416643836679646	6.71863017934037E-07	0	0.000187967485138024	0	1E-07	1E-07	69.3846944642512	0.00757833888501982	311.391359329434	0	578.07442303182	0
1/11/1981	29.4561051531912	0.411772814937912	6.71821298512157E-07	0	0.000187967485138024	0	1E-07	1E-07	69.3846944642512	0.0121195805711741	310.881359329434	0	578.463436377633	0
1/12/1981	29.1368458244841	0.40729825610359	6.71821296618098E-07	0	0.000187967485138024	0	1E-07	1E-07	69.3846944642512	0.00865410405574846	310.371359329434	0	578.839175272589	0
1/13/1981	28.8101376157357	0.402705427585218	6.71821296618012E-07	0	0.000187967485138024	0	1E-07	1E-07	69.3846944642512	0.014010122365809	309.861359329434	0	579.219773719126	0
1/14/1981	28.4935494749733	0.39825855259083	6.71821296618012E-07	0	0.000187967485138024	0	1E-07	1E-07	69.3846944642512	0.0212318810660314	309.351359329434	0	579.597666980892	0
1/15/1981	28.1920305535162	0.394028588677866	6.71821296618012E-07	0	0.000187967485138024	0	1E-07	1E-07	69.3846944642512	0.0164763540447266	308.841359329434	0	579.95861970195	0
1/16/1981	27.9000043438589	0.389930949718159	6.71821296618012E-07	0	0.000187967485138024	0	1E-07	1E-07	69.3846944642512	0.0140509403262148	319.455808195052	1.11244488656178	580.3177013099	0
1/17/1981	27.6059759830464	0.385799964114186	6.71821296618012E-07	0	0.000187967485138024	0	1E-07	1E-07	69.3846944642512	0.0223963004814518	338.945808195052	2	580.683902380698	0
1/18/1981	27.3241766991192	0.381847106855441	6.71821296618012E-07	0	0.000187967485138024	0	1E-07	1E-07	69.3846944642512	0.0173455638538978	338.435808195052	0	581.032101997851	0
1/19/1981	27.0305093018822	0.377985839426995	9.54693048967942E-06	0	0.000619487723184544	0	0.568952550651175	0.568952550651175	69.3846944642512	0.00973161814346978	332.421659794687	0	581.405460689308	0
1/20/1981	27.1790184306509	0.376648763197131	0.000163777344866404	0	0.00270986264641078	0	0.643089666134647	0.643089666134647	69.3846944642512	0.100067161633991	320.959529356476	0	581.427600767933	0
1/21/1981	27.1144894059211	0.376305188559753	7.54539631242482E-05	0	0.00183515198667468	0	0.613040563386358	0.613040563386358	69.3846944642512	0.121155110852805	311.820765392271	0	581.567043749509	0
1/22/1981	26.8935991914912	0.375938014193636	3.25739424192115E-06	0	0.000357154798250728	0	0.56568728484642	0.565663810422048	69.3452777682992	0.000109093473070704	306.464520107278	0	581.834759198283	0
1/23/1981	26.6330682554167	0.373004773159231	4.32188069054588E-06	0	0.000411322397515175	0	0.569499658031725	0.569448406798351	69.3170888070463	0.000225966399182912	300.943887546578	0	582.228084554984	0
1/24/1981	26.3331930502648	0.367535554363629	1.45057216570615E-05	0	0.000831475880351539	0	0.540822239175613	0.540822239175613	69.3846944642512	0.0142165797109203	296.236638999737	0.235174890912989	582.545553359082	0
1/25/1981	26.2052311215451	0.36508224734699	5.05011079331797E-05	0	0.00149409441659668	0	0.609642072555212	0.609642072555212	69.3846944642512	0.0578461966696054	287.916689338199	0	582.775764691733	0
1/26/1981	26.9689967811971	0.367754041102161	0.000739103246568495	0	0.0056546015025926	0	0.791897753464528	0.791897753464528	69.3846944642512	0.36860065055438	267.65046007376	0	582.314574195764	0
1/27/1981	27.927481161802	0.379171111326722	0.000739911558732916	0	0.00565709450553051	0	0.795078150101917	0.795078150101917	69.3846944642512	0.271385305333021	247.351712163313	0	581.418788008821	0
1/28/1981	28.4915509240412	0.389250932431386	0.000447298610157743	0	0.00443866305941098	0	0.736521590973099	0.736521590973099	69.3846944642512	0.223884495427197	230.789690570222	0	580.891327399717	0
1/29/1981	28.3794580172217	0.393612043999992	6.14521611259727E-05	0	0.00165069992237539	0	0.624404242887078	0.624404242887078	69.3846944642512	0.0922262411082915	221.989267775584	0	580.919846955437	0
1/30/1981	27.9873162131067	0.391175686683645	6.74580719777202E-07	0	0.000187967485138024	0	1E-07	1E-07	69.3846944642512	0.0268042631897101	221.479267775584	0	581.20007185787	0
1/31/1981	27.6311543900711	0.387076059629185	6.7182142189563E-07	0	0.000187967485138024	0	1E-07	1E-07	69.3846944642512	0.0118550567772313	220.969267775584	0	581.53127318805	0
2/1/1981	27.2430579405857	0.384775964703317	3.05006453669986E-11	0	0	0	0.547339811532183	0.546366999736742	69.0750171863327	0	218.592642439447	0	581.915366953837	0
2/2/1981	263.884319574911	1.0968619254106	0.126136334636737	2.02143745870117	0.0468614383869706	0	0.966463479074651	0.966463479074651	69.3846944642512	9.06098292170776	171.787620420773	42.3568040819293	548.449741557058	0
2/3/1981	290.029442717942	2.82152790698966	0.0724785297405454	0.699298122093629	0.0111670302374711	0.000452424731565201	0.656963032863472	0.656963032863472	69.3846944642512	8.40545696529914	155.122849839626	21.3590594627195	527.5233692846	0
2/4/1981	180.506213012706	2.30425530377001	6.9047346874047E-06	0	0.000185024927814212	0	1E-07	1E-07	69.3846944642512	1.03842344387874	154.612849839627	0	521.513363879575	0
2/5/1981	162.883859593564	2.19257276928799	3.6145280023652E-06	0	0.000185024927814212	0	1E-07	1E-07	69.3846944642512	0.139437086061363	162.000497762818	0.789764792319169	522.621333892797	0
2/6/1981	148.223721400122	2.03431536753445	3.6143786272128E-06	0	0.000185024927814212	0	1E-07	1E-07	69.3846944642512	0.028947480869627	161.490497762818	0	524.492427544905	0
2/7/1981	141.071622819788	1.95968884006416	1.64092535810546E-10	0	0	0	0.545747014314769	0.544260404444888	68.9642071772351	0	160.237900489831	0	526.447223842444	0
2/8/1981	128.917497932871	1.7809221869018	0.000317522298176231	0	0.00236327636788619	0	0.685353538709745	0.685353538709745	69.3085068190531	0.0199429356742594	148.854698534416	0	528.218275627583	0
2/9/1981	153.781420968536	1.94843723188813	0.0149980227410734	0.0368534967119711	0.0225346782831642	0	0.627091984683074	0.627091984683074	69.3846944642512	2.83626516736964	137.387306226689	9.4616348039498	523.303131615965	0
2/10/1981	153.808904860226	2.09613512664249	1.35269997500058E-06	0	0.000187967485138024	0	1E-07	1E-07	69.3846944642512	0.353206760781657	136.877306226689	0	522.64991859534	0
2/11/1981	575.845662673474	3.98953876079655	0.0884712955891373	3.5835296920458	0.0421644785924738	0	1.2444649259159	1.2444649259159	69.3846944642512	3.30096782558156	72.4747876980637	29.1549796806437	498.584321327739	0
2/12/1981	669.031141768185	7.43404559484874	0.104684915203488	1.20934714831276	0.0120729896163361	9.04822362665294E-05	1.26387066074662	1.26387066074662	69.3846944642512	6.37163111826746	13.2352007948011	31.6731961219316	472.540984250983	0
2/13/1981	678.085673939588	9.25762820232301	4.86811405391224E-06	0	2.77727173839691E-05	0	1E-07	9.96848010338185E-08	69.3846944560708	0.64403951440313	12.7669205835019	0	474.890876960437	0
2/14/1981	503.494612406867	6.87234522846826	3.8443698652868E-06	0	0.000158697210780856	0	0.681375278455784	0.679227628169193	69.3289567337868	0.146221398644651	3.78125542983317	0	481.434631306215	0
2/15/1981	449.299155610026	6.20713038969252	1.74534121864896E-10	0	0	0	0.7830402125679	0.7793765509877	68.9295122686271	0	0	0	487.975897100344	0
2/16/1981	372.085425172726	5.15729525601962	7.92383687382233E-15	0	0	0	0.980217116366048	0.964490086617223	67.9669483394563	0	0	0	493.546255409345	0
2/17/1981	316.775094464828	4.40558143700693	3.59741637520999E-19	0	0	0	1.21116587635096	1.15938175169987	66.8108195238306	0	0	0	498.305807750024	0
2/18/1981	276.228126429766	3.85083037440593	1.63322450761021E-23	0	0	0	1.56662040384899	1.45013550928505	65.3650165679282	0	0	0	502.466750986204	0
2/19/1981	245.133785887298	3.42340788537762	7.41482779318972E-28	0	0	0	1.59730697053704	1.41666157885369	63.9551234449992	0	0	0	506.166395120205	0
2/20/1981	249.343459053666	3.22028564636436	0.0182102394844967	0.0827617837661446	0.024406633478471	0	1.32215136451111	1.32215136451111	69.3846944642512	0.797355471814107	0	12.8441159447734	504.41371225069	0
2/21/1981	357.728584826919	3.92571269808021	0.0609340602572476	0.664957451602283	0.0205069173640851	0	1.23298605761914	1.23298605761914	69.3846944642512	6.08249677280616	0	23.251609875789	492.780876658428	0
2/22/1981	416.099629969079	5.5871692939154	0.0170740097576733	0.013883297069111	0.00787312211584168	0	1.23591273413755	1.23591273413755	69.3846944642512	1.62155829547633	0	7.97998465326355	486.718161327918	0
2/23/1981	398.197425955091	5.45676447389813	0.00113747983347496	0	0.00455577631921948	0	1.1007011642163	1.1007011642163	69.3846944642512	0.402062998678268	0	2.63970355860029	489.460246952036	0
