Model	Scenario	Target	Variable	Tile	January	February	March	April	May	June	July	August	September	October	November	December
CCSM4	rcp85	2030	PET	32	1.088143536	1.104243543	1.083944735	1.064828415	1.076583279	1.066011693	1.087757924	1.079162079	1.095889251	1.105054022	1.099788825	1.115981507
CCSM4	rcp85	2030	PET	33	1.02746029	1.019006114	1.028775052	1.025983159	1.057088804	1.043635051	1.042685772	1.038621067	1.038611538	1.041687867	1.044047655	1.031458428
CCSM4	rcp85	2030	PET	42	1.101473303	1.13488073	1.093069525	1.074841415	1.080999524	1.074567829	1.089819969	1.075786968	1.098558014	1.102589332	1.101032173	1.112936754
CCSM4	rcp85	2030	PET	43	1.088560193	1.12393509	1.081534044	1.069730283	1.077037131	1.06836097	1.085104508	1.07781263	1.097092647	1.10571978	1.091327222	1.101218965
CCSM4	rcp85	2030	PET	52	1.047710095	1.102103148	1.084235661	1.077343127	1.081991831	1.083260877	1.092937747	1.079793635	1.095587917	1.099289494	1.099286928	1.130473305
CCSM4	rcp85	2030	PET	53	1.067819926	1.102753421	1.085342758	1.07750868	1.081750669	1.077449912	1.090611458	1.081403096	1.094689445	1.106707098	1.104109428	1.123415558
CCSM4	rcp85	2030	PET	62	1.081777741	1.117736447	1.092371409	1.1000085	1.088603381	1.080558436	1.087570267	1.087129061	1.101676298	1.103136223	1.108283905	1.141936053
CCSM4	rcp85	2030	PET	63	1.080514947	1.114407142	1.085150823	1.08491647	1.084538201	1.078673885	1.089281866	1.083523668	1.097600846	1.110066524	1.112479488	1.146118563
